order_id,customer_id,ship_mode,vendor_id,order_status,order_purchase_date,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
CA-2017-164329,MM-17920,Same Day,VEN05,delivered,4-6-18 9:04 AM,4-6-18 9:15 AM,4-7-18 1:16 AM,4-9-18 3:38 PM,23-04-2018
CA-2017-164364,CS-12355,Standard Class,VEN04,delivered,2-6-18 2:49 PM,2-8-18 7:49 AM,2-19-18 7:12 PM,3-6-18 5:16 PM,22-03-2018
CA-2017-164378,MM-18055,Second Class,VEN04,delivered,12-2-17 2:57 PM,12-2-17 3:10 PM,12-4-17 9:23 PM,12-28-17 5:53 PM,28-12-2017
CA-2017-164707,CV-12805,Second Class,VEN01,delivered,4-15-17 11:46 AM,4-15-17 12:02 PM,4-19-17 8:18 AM,5-5-17 3:56 PM,24-05-2017
CA-2017-164756,SS-20140,Standard Class,VEN04,delivered,2-23-18 12:58 PM,2-23-18 1:15 PM,2-27-18 1:27 PM,3-5-18 2:13 PM,21-03-2018
CA-2017-164819,RS-19420,Second Class,VEN03,delivered,3-1-18 11:07 AM,3-1-18 11:50 AM,3-1-18 9:41 PM,3-8-18 6:21 PM,29-03-2018
CA-2017-164826,JF-15415,Standard Class,VEN03,delivered,7-1-18 9:04 PM,7-1-18 9:15 PM,7-6-18 9:58 AM,7-23-18 10:28 PM,31-07-2018
CA-2017-164917,MK-17905,Standard Class,VEN05,delivered,1-18-18 2:11 AM,1-18-18 2:30 AM,1-19-18 4:42 PM,1-30-18 7:19 PM,19-02-2018
CA-2017-164959,KN-16390,Standard Class,VEN04,delivered,4-4-18 2:23 PM,4-4-18 2:35 PM,4-5-18 10:37 PM,4-18-18 9:06 PM,25-04-2018
CA-2017-165008,DO-13645,Second Class,VEN02,delivered,1-31-18 10:09 PM,1-31-18 10:29 PM,2-2-18 12:07 AM,2-7-18 6:32 PM,23-02-2018
CA-2017-165029,AH-10075,Standard Class,VEN01,delivered,2-13-18 7:06 PM,2-14-18 7:00 PM,2-15-18 8:53 PM,3-19-18 12:29 PM,14-03-2018
CA-2017-165099,DK-13375,First Class,VEN04,delivered,3-28-18 7:53 PM,3-28-18 8:07 PM,4-12-18 11:06 PM,4-18-18 8:15 PM,25-04-2018
CA-2017-165155,BM-11575,First Class,VEN04,delivered,4-18-17 8:01 AM,4-19-17 2:45 AM,4-20-17 2:04 PM,5-2-17 3:14 PM,11-05-2017
CA-2017-165204,MN-17935,Second Class,VEN05,delivered,4-29-17 8:57 PM,4-29-17 9:10 PM,5-4-17 5:52 AM,5-11-17 11:27 AM,29-05-2017
CA-2017-165323,SR-20740,Standard Class,VEN04,delivered,4-11-17 4:21 PM,4-12-17 4:25 PM,4-13-17 10:41 AM,5-6-17 10:37 AM,11-05-2017
CA-2017-165386,CM-12190,First Class,VEN04,delivered,6-3-17 1:21 PM,6-3-17 1:35 PM,6-5-17 2:08 PM,6-12-17 1:04 PM,04-07-2017
CA-2017-165491,HW-14935,Standard Class,VEN05,delivered,11-7-17 8:28 AM,11-7-17 8:45 AM,11-7-17 7:14 PM,11-16-17 6:04 PM,28-11-2017
CA-2017-165603,SS-20140,Second Class,VEN03,delivered,5-18-18 10:14 PM,5-18-18 10:33 PM,5-22-18 8:02 AM,6-8-18 11:45 PM,06-06-2018
CA-2017-165687,CS-12355,Standard Class,VEN05,delivered,4-14-18 4:11 PM,4-17-18 6:11 AM,4-30-18 1:44 PM,5-7-18 8:49 PM,25-05-2018
CA-2017-165715,BG-11035,Standard Class,VEN04,delivered,1-29-18 10:49 PM,1-29-18 11:11 PM,1-30-18 7:37 PM,2-1-18 5:54 PM,16-02-2018
CA-2017-165757,PL-18925,Standard Class,VEN02,delivered,7-14-18 7:44 PM,7-17-18 4:31 AM,7-17-18 2:28 PM,8-1-18 5:41 PM,02-08-2018
CA-2017-165841,DB-13210,Standard Class,VEN03,delivered,7-13-17 3:52 PM,7-13-17 4:04 PM,7-19-17 6:27 PM,7-27-17 3:36 PM,02-08-2017
CA-2017-165904,HR-14770,Standard Class,VEN02,delivered,1-29-18 1:05 AM,1-29-18 2:10 AM,2-2-18 12:46 AM,2-16-18 12:03 AM,09-03-2018
CA-2017-166093,RW-19540,Standard Class,VEN02,delivered,2-24-18 12:43 PM,2-24-18 12:56 PM,2-27-18 10:36 PM,3-8-18 9:18 PM,16-03-2018
CA-2017-166128,LW-17215,Standard Class,VEN03,delivered,1-30-17 8:26 PM,1-30-17 9:35 PM,1-31-17 9:39 AM,2-13-17 5:19 PM,09-03-2017
CA-2017-166142,MM-17260,Standard Class,VEN01,delivered,4-25-17 9:15 PM,4-25-17 9:25 PM,4-26-17 3:28 PM,5-6-17 9:24 AM,19-05-2017
CA-2017-166184,HR-14830,First Class,VEN03,delivered,3-24-17 10:23 PM,3-24-17 10:30 PM,3-27-17 10:49 AM,4-10-17 12:55 PM,26-04-2017
CA-2017-166198,JW-15955,First Class,VEN04,delivered,1-12-18 11:37 PM,1-16-18 3:51 AM,1-22-18 2:24 PM,1-25-18 10:10 PM,31-01-2018
CA-2017-166296,KF-16285,Standard Class,VEN02,delivered,11-2-17 9:54 AM,11-2-17 10:06 AM,11-6-17 5:49 PM,11-9-17 8:15 PM,27-11-2017
CA-2017-166317,JE-15610,Standard Class,VEN03,delivered,4-15-18 9:23 PM,4-15-18 9:35 PM,4-19-18 11:58 AM,4-20-18 8:47 PM,02-05-2018
CA-2017-166415,ME-17725,Standard Class,VEN04,delivered,5-31-17 9:12 PM,5-31-17 9:30 PM,6-1-17 10:49 AM,6-22-17 5:25 PM,27-06-2017
CA-2017-166436,TS-21370,Standard Class,VEN03,delivered,1-6-18 8:12 PM,1-9-18 7:17 AM,1-9-18 5:44 PM,1-24-18 7:34 PM,02-02-2018
CA-2017-166499,VG-21805,First Class,VEN04,invoiced,1-28-17 10:54 PM,1-28-17 11:31 PM,,,17-03-2017
CA-2017-166576,JM-15865,First Class,VEN02,delivered,2-19-18 9:22 PM,2-19-18 10:27 PM,2-20-18 10:19 PM,2-27-18 12:06 AM,15-03-2018
CA-2017-166695,CC-12430,Standard Class,VEN01,delivered,5-11-18 2:43 PM,5-15-18 5:32 AM,5-15-18 11:28 AM,5-21-18 12:42 PM,28-05-2018
CA-2017-166709,HL-15040,Standard Class,VEN03,delivered,2-22-18 12:06 AM,2-22-18 12:30 AM,2-22-18 10:12 PM,3-8-18 12:12 PM,20-03-2018
CA-2017-166835,DK-13375,Second Class,VEN04,delivered,12-3-17 1:40 PM,12-3-17 1:52 PM,12-5-17 12:37 AM,12-21-17 10:59 PM,08-01-2018
CA-2017-166849,SJ-20125,Standard Class,VEN01,delivered,1-6-18 4:36 PM,1-6-18 4:46 PM,1-10-18 8:51 PM,2-6-18 8:46 PM,09-02-2018
CA-2017-166856,TS-21505,Standard Class,VEN05,delivered,10-13-17 10:22 AM,10-13-17 10:49 AM,10-17-17 1:48 PM,10-24-17 7:13 PM,08-11-2017
CA-2017-166898,KH-16630,Second Class,VEN03,invoiced,7-31-18 2:15 PM,8-2-18 5:05 AM,,,17-08-2018
CA-2017-166919,AH-10210,Standard Class,VEN03,delivered,4-21-18 11:25 PM,4-24-18 6:59 PM,4-23-18 9:11 PM,4-28-18 1:44 PM,18-05-2018
CA-2017-166926,SO-20335,Standard Class,VEN01,delivered,8-26-17 1:25 AM,8-29-17 4:50 AM,8-30-17 9:13 PM,9-1-17 7:25 PM,20-09-2017
CA-2017-166933,MG-17890,Standard Class,VEN05,delivered,5-15-18 12:47 PM,5-16-18 3:15 AM,5-16-18 1:52 PM,5-19-18 4:48 PM,01-06-2018
CA-2017-167003,VS-21820,Standard Class,VEN01,delivered,2-26-18 4:44 PM,2-26-18 4:56 PM,2-27-18 11:33 PM,3-16-18 3:38 PM,21-03-2018
CA-2017-167017,DC-12850,First Class,VEN03,delivered,9-21-17 10:15 PM,9-23-17 2:26 AM,9-25-17 6:21 PM,9-26-17 10:53 PM,06-10-2017
CA-2017-167080,LC-16930,Standard Class,VEN01,delivered,4-28-17 9:01 PM,4-28-17 9:15 PM,5-2-17 6:47 PM,5-16-17 1:58 PM,05-06-2017
CA-2017-167094,DK-12835,First Class,VEN05,delivered,7-21-18 7:35 PM,7-21-18 7:45 PM,7-23-18 11:39 AM,7-26-18 2:12 AM,31-07-2018
CA-2017-167101,BM-11650,Second Class,VEN04,delivered,4-27-18 10:42 AM,4-27-18 10:55 AM,4-30-18 2:02 PM,5-3-18 5:04 PM,11-05-2018
CA-2017-167150,BP-11185,Standard Class,VEN03,shipped,4-19-17 3:11 PM,4-19-17 4:22 PM,4-20-17 2:33 PM,,17-05-2017
CA-2017-167227,NP-18670,First Class,VEN02,delivered,11-24-17 8:45 AM,11-24-17 8:56 AM,11-24-17 7:07 PM,11-26-17 2:18 PM,08-12-2017
CA-2017-167381,EH-14005,Second Class,VEN01,delivered,4-9-18 10:02 PM,4-11-18 5:50 AM,4-25-18 8:14 AM,5-2-18 11:51 PM,11-05-2018
CA-2017-167395,KM-16720,First Class,VEN03,delivered,5-16-18 3:46 PM,5-16-18 4:14 PM,5-18-18 8:56 AM,6-5-18 5:56 PM,07-06-2018
CA-2017-167542,KD-16495,Standard Class,VEN04,delivered,1-7-18 10:58 AM,1-9-18 7:16 AM,1-9-18 6:29 PM,1-17-18 7:08 PM,01-02-2018
CA-2017-167549,EM-14200,First Class,VEN04,delivered,4-4-17 2:37 PM,4-4-17 2:50 PM,4-5-17 1:53 PM,4-10-17 2:46 PM,27-04-2017
CA-2017-167626,MY-18295,Standard Class,VEN04,delivered,12-9-17 10:28 PM,12-9-17 10:36 PM,12-13-17 10:28 PM,12-24-17 12:16 PM,04-01-2018
CA-2017-167640,FC-14245,Standard Class,VEN05,delivered,12-11-17 9:10 AM,12-11-17 9:18 AM,12-16-17 1:07 AM,12-19-17 7:58 PM,02-01-2018
CA-2017-167661,MP-18175,Standard Class,VEN01,delivered,6-21-18 2:31 PM,6-21-18 2:59 PM,6-29-18 3:24 PM,7-6-18 6:44 PM,31-07-2018
CA-2017-167668,TC-21295,First Class,VEN02,delivered,10-25-17 8:36 PM,10-25-17 8:49 PM,10-27-17 5:04 PM,11-28-17 10:19 AM,05-12-2017
CA-2017-167703,MC-17575,Standard Class,VEN04,delivered,10-24-17 7:28 PM,10-24-17 7:49 PM,10-25-17 8:27 PM,10-30-17 8:34 PM,13-11-2017
CA-2017-167752,RW-19690,First Class,VEN03,delivered,7-23-18 8:42 PM,7-24-18 10:31 AM,7-24-18 9:34 AM,8-3-18 7:03 PM,24-08-2018
CA-2017-167871,AF-10870,Standard Class,VEN04,delivered,8-29-17 1:49 PM,8-29-17 2:05 PM,8-30-17 8:02 PM,9-1-17 6:55 PM,12-09-2017
CA-2017-167899,JG-15805,Standard Class,VEN02,delivered,3-23-18 4:49 PM,3-27-18 3:49 AM,3-27-18 8:12 PM,3-28-18 9:27 PM,05-04-2018
CA-2017-167913,JL-15835,Second Class,VEN03,delivered,4-27-18 8:41 PM,4-27-18 8:55 PM,5-2-18 1:44 PM,5-3-18 6:32 PM,16-05-2018
CA-2017-167941,JF-15565,Second Class,VEN03,delivered,9-1-17 6:04 PM,9-5-17 4:45 AM,9-6-17 5:43 PM,9-8-17 10:34 PM,14-09-2017
CA-2017-167976,JL-15505,Second Class,VEN01,delivered,1-20-18 11:58 PM,1-21-18 5:09 AM,1-23-18 11:02 AM,2-22-18 9:13 PM,22-02-2018
CA-2017-168102,CP-12340,Standard Class,VEN05,delivered,7-11-18 6:01 PM,7-12-18 4:06 AM,7-23-18 10:37 AM,7-23-18 11:27 PM,19-07-2018
CA-2017-168109,JK-15640,Same Day,VEN05,delivered,6-26-17 6:26 PM,6-26-17 6:43 PM,6-28-17 10:11 AM,7-6-17 5:12 PM,20-07-2017
CA-2017-168123,JD-16060,Same Day,VEN04,delivered,2-19-18 10:15 AM,2-20-18 7:27 AM,2-23-18 1:36 AM,3-10-18 12:03 AM,12-03-2018
CA-2017-168172,SH-20395,Standard Class,VEN03,delivered,1-31-18 3:55 PM,1-31-18 4:11 PM,2-5-18 6:47 PM,2-9-18 7:23 PM,23-02-2018
CA-2017-168179,JB-16000,Standard Class,VEN01,delivered,9-12-17 1:54 PM,9-12-17 2:06 PM,9-12-17 7:25 PM,9-13-17 5:02 PM,22-09-2017
CA-2017-168193,RM-19750,Second Class,VEN04,delivered,5-7-18 9:51 PM,5-7-18 10:11 PM,5-8-18 12:02 PM,5-15-18 4:13 PM,05-06-2018
CA-2017-168228,AP-10915,First Class,VEN04,delivered,6-26-18 4:00 PM,6-26-18 4:16 PM,7-3-18 7:12 AM,7-9-18 5:52 PM,26-07-2018
CA-2017-168389,DV-13045,Standard Class,VEN04,delivered,7-13-18 12:01 PM,7-13-18 12:10 PM,7-13-18 2:52 PM,7-23-18 9:59 PM,01-08-2018
CA-2017-168396,BD-11725,Second Class,VEN03,delivered,5-19-18 4:08 PM,5-19-18 4:32 PM,5-22-18 11:05 AM,5-24-18 10:36 PM,01-06-2018
CA-2017-168403,DK-12835,Standard Class,VEN01,delivered,6-26-18 9:21 AM,6-26-18 9:37 AM,6-26-18 2:30 PM,6-27-18 10:22 PM,11-07-2018
CA-2017-168641,KA-16525,Standard Class,VEN02,delivered,8-12-18 3:54 PM,8-13-18 3:50 PM,8-14-18 3:25 PM,8-22-18 10:04 PM,20-08-2018
CA-2017-168655,ML-18040,Standard Class,VEN03,delivered,8-10-18 12:48 PM,8-10-18 1:04 PM,8-13-18 2:24 PM,8-21-18 4:39 PM,31-08-2018
CA-2017-168739,HZ-14950,Standard Class,VEN05,delivered,3-7-18 10:26 PM,3-7-18 10:35 PM,3-8-18 6:42 PM,3-22-18 11:58 PM,23-03-2018
CA-2017-168837,JW-15955,First Class,VEN05,delivered,7-21-17 9:42 PM,7-21-17 9:55 PM,7-24-17 8:17 PM,7-31-17 5:50 PM,10-08-2017
CA-2017-168858,JD-16150,Standard Class,VEN01,delivered,1-14-18 4:43 PM,1-16-18 1:55 PM,1-17-18 12:53 PM,1-30-18 12:35 AM,09-02-2018
CA-2017-168900,SH-20395,Standard Class,VEN03,delivered,7-1-18 1:48 PM,7-5-18 4:03 PM,7-3-18 3:45 PM,7-11-18 5:48 PM,17-07-2018
CA-2017-168942,EM-13960,Second Class,VEN02,delivered,8-31-17 7:31 AM,8-31-17 7:44 AM,8-31-17 4:36 PM,9-9-17 2:57 PM,19-09-2017
CA-2017-169005,BG-11035,Standard Class,VEN03,delivered,4-2-18 10:40 AM,4-3-18 5:35 AM,4-4-18 7:28 PM,4-9-18 5:31 PM,26-04-2018
CA-2017-169012,BF-11275,Standard Class,VEN02,delivered,1-4-18 12:48 AM,1-5-18 12:38 AM,1-8-18 6:14 PM,1-10-18 11:10 PM,30-01-2018
CA-2017-169054,MO-17800,Standard Class,VEN03,delivered,4-24-17 6:32 PM,4-24-17 6:45 PM,4-25-17 11:34 AM,5-11-17 2:09 PM,15-05-2017
CA-2017-169124,MB-17305,Standard Class,VEN04,delivered,3-13-18 7:58 PM,3-13-18 8:10 PM,3-15-18 4:22 PM,3-21-18 3:56 PM,23-03-2018
CA-2017-169264,NP-18700,Second Class,VEN01,unavailable,1-24-18 6:44 PM,1-24-18 6:56 PM,,,08-02-2018
CA-2017-169285,RW-19690,Standard Class,VEN02,delivered,8-29-17 9:15 PM,8-29-17 9:30 PM,8-31-17 12:15 PM,9-1-17 7:13 PM,11-09-2017
CA-2017-169327,MH-17290,Second Class,VEN05,delivered,10-31-17 3:47 PM,11-1-17 3:26 AM,11-1-17 5:51 PM,11-7-17 10:42 PM,28-11-2017
CA-2017-169362,SP-20860,First Class,VEN01,delivered,5-28-18 1:57 PM,5-28-18 2:10 PM,5-29-18 10:12 AM,6-11-18 8:13 PM,29-06-2018
CA-2017-169404,NC-18625,Standard Class,VEN03,delivered,3-30-18 9:57 PM,3-30-18 10:07 PM,4-4-18 7:48 PM,4-12-18 10:22 PM,18-04-2018
CA-2017-169411,AC-10615,Standard Class,VEN05,delivered,5-27-18 5:10 PM,5-27-18 5:34 PM,5-28-18 2:30 PM,5-29-18 7:27 PM,20-06-2018
CA-2017-169439,LC-17140,Standard Class,VEN03,delivered,2-24-18 3:50 PM,2-24-18 4:05 PM,2-26-18 9:13 PM,4-3-18 9:08 PM,21-03-2018
CA-2017-169474,JF-15355,Standard Class,VEN01,delivered,8-7-18 10:46 PM,8-7-18 11:05 PM,8-8-18 8:53 AM,8-15-18 7:32 PM,21-08-2018
CA-2017-169607,CA-12265,First Class,VEN02,delivered,5-7-18 1:09 AM,5-7-18 4:52 PM,5-7-18 3:09 PM,5-24-18 12:31 AM,07-06-2018
CA-2017-169691,Dp-13240,First Class,VEN03,delivered,1-22-18 7:04 PM,1-22-18 7:14 PM,1-24-18 12:38 AM,1-27-18 12:26 AM,14-02-2018
CA-2017-169810,RB-19360,Standard Class,VEN01,delivered,1-2-18 9:30 PM,1-4-18 5:16 AM,1-9-18 8:39 PM,1-11-18 6:53 PM,18-01-2018
CA-2017-169817,EB-13870,Standard Class,VEN03,shipped,7-29-17 7:08 PM,7-29-17 7:23 PM,7-31-17 8:07 PM,,30-08-2017
CA-2017-169859,MP-18175,Standard Class,VEN04,delivered,4-20-17 1:07 PM,4-20-17 1:22 PM,4-20-17 3:44 PM,4-26-17 8:56 AM,12-05-2017
CA-2017-169894,MV-17485,Second Class,VEN03,delivered,5-3-17 9:09 PM,5-3-17 9:22 PM,5-9-17 4:07 PM,5-23-17 10:47 AM,07-06-2017
CA-2017-169901,CC-12550,Standard Class,VEN04,delivered,5-14-17 9:45 PM,5-14-17 9:55 PM,5-17-17 3:33 PM,5-25-17 2:22 PM,06-06-2017
CA-2017-169929,LS-17200,First Class,VEN01,delivered,6-3-18 2:57 PM,6-3-18 3:11 PM,6-4-18 10:54 AM,6-20-18 6:58 PM,24-07-2018
CA-2017-169978,HG-15025,Standard Class,VEN03,delivered,4-11-18 6:52 PM,4-11-18 7:10 PM,4-12-18 8:28 PM,5-14-18 7:28 PM,11-05-2018
CA-2017-169999,JS-15685,Standard Class,VEN05,delivered,11-24-17 12:48 PM,11-24-17 2:58 PM,11-27-17 3:23 PM,12-2-17 1:22 PM,14-12-2017
US-2014-100279,SW-20275,Standard Class,VEN02,delivered,10-10-17 9:08 PM,10-11-17 3:14 AM,10-11-17 11:28 AM,10-13-17 10:32 PM,23-10-2017
US-2014-100853,JB-15400,Standard Class,VEN05,delivered,5-10-17 12:11 PM,5-10-17 1:02 PM,5-18-17 12:54 PM,5-24-17 11:05 AM,01-06-2017
US-2014-102071,PG-18820,Standard Class,VEN01,delivered,1-23-18 1:38 AM,1-23-18 1:54 AM,1-23-18 8:24 PM,2-5-18 10:24 PM,01-03-2018
US-2014-102631,EB-13840,Standard Class,VEN03,delivered,1-21-18 9:11 AM,1-23-18 3:37 AM,1-23-18 6:51 PM,2-7-18 11:34 PM,02-03-2018
US-2014-102715,JK-15370,Second Class,VEN01,delivered,6-10-18 4:10 PM,6-11-18 5:01 PM,6-12-18 5:05 PM,6-18-18 11:48 PM,28-06-2018
US-2014-103338,RB-19435,Standard Class,VEN01,delivered,6-3-18 4:51 PM,6-4-18 9:30 AM,6-5-18 1:52 PM,6-12-18 9:05 PM,13-07-2018
US-2014-103905,AW-10930,Standard Class,VEN02,delivered,11-29-17 4:42 PM,11-29-17 6:12 PM,11-30-17 4:39 PM,12-13-17 7:36 PM,26-12-2017
US-2014-104759,DD-13570,Standard Class,VEN01,delivered,8-6-18 9:56 AM,8-6-18 10:10 AM,8-7-18 1:29 PM,8-17-18 12:22 AM,24-08-2018
US-2014-105137,RB-19435,Same Day,VEN04,delivered,1-10-18 9:50 PM,1-10-18 10:08 PM,1-30-18 10:44 PM,2-8-18 11:13 PM,02-02-2018
US-2014-105151,SG-20890,First Class,VEN01,delivered,3-22-17 7:14 AM,3-22-17 7:14 AM,3-23-17 2:42 PM,3-27-17 11:51 AM,13-04-2017
US-2014-105767,AR-10510,Standard Class,VEN01,delivered,5-26-18 4:35 PM,5-26-18 4:58 PM,5-28-18 3:04 PM,5-29-18 11:18 AM,20-06-2018
US-2014-106299,NZ-18565,Standard Class,VEN03,delivered,2-7-17 11:44 AM,2-7-17 11:55 AM,2-8-17 11:29 AM,2-14-17 11:47 AM,16-03-2017
US-2014-106334,JF-15490,Standard Class,VEN05,delivered,6-21-18 3:42 PM,6-21-18 4:00 PM,6-22-18 3:23 PM,6-25-18 2:28 PM,13-07-2018
US-2014-106992,SB-20290,Second Class,VEN04,delivered,8-5-17 11:51 AM,8-8-17 4:15 AM,8-9-17 12:06 PM,8-11-17 9:33 PM,23-08-2017
US-2014-107405,TS-21205,Standard Class,VEN04,delivered,2-25-18 10:07 AM,2-25-18 10:28 AM,2-27-18 11:34 PM,4-10-18 1:38 PM,21-03-2018
US-2014-107699,JH-15820,Standard Class,VEN01,delivered,7-25-17 4:39 PM,7-25-17 4:50 PM,7-28-17 8:39 PM,7-31-17 8:32 PM,09-08-2017
US-2014-107993,SE-20110,Standard Class,VEN03,delivered,3-22-18 2:08 PM,3-22-18 2:15 PM,3-27-18 8:56 PM,4-19-18 5:35 PM,18-04-2018
US-2014-109036,KH-16510,Standard Class,VEN01,delivered,3-17-18 8:00 PM,3-17-18 8:15 PM,3-20-18 1:07 AM,4-2-18 8:42 PM,29-03-2018
US-2014-109162,KE-16420,Standard Class,VEN04,delivered,4-24-17 5:08 PM,4-24-17 5:22 PM,4-26-17 9:21 AM,5-3-17 12:58 PM,12-05-2017
US-2014-109456,LS-17245,Same Day,VEN05,delivered,8-5-18 2:07 PM,8-5-18 2:24 PM,8-6-18 2:10 PM,8-9-18 6:51 PM,15-08-2018
US-2014-110674,SC-20095,Standard Class,VEN02,delivered,4-27-18 7:32 PM,4-28-18 3:33 AM,4-30-18 2:23 PM,5-8-18 4:52 PM,23-05-2018
US-2014-111171,CA-12265,Standard Class,VEN01,delivered,7-1-17 8:49 PM,7-1-17 8:55 PM,7-4-17 4:19 PM,7-7-17 3:34 PM,24-07-2017
US-2014-111353,PB-19150,Standard Class,VEN02,delivered,11-6-17 1:43 PM,11-7-17 6:32 AM,11-7-17 9:32 PM,11-17-17 5:47 PM,04-12-2017
US-2014-112200,TC-21475,Standard Class,VEN04,delivered,8-11-17 10:15 AM,8-12-17 2:55 AM,8-14-17 10:03 PM,8-17-17 5:47 PM,04-09-2017
US-2014-112564,TS-21160,First Class,VEN01,delivered,1-10-18 7:28 PM,1-10-18 7:48 PM,1-15-18 3:14 PM,1-29-18 2:13 PM,06-02-2018
US-2014-112795,CR-12625,Second Class,VEN03,delivered,1-2-18 9:34 PM,1-2-18 9:50 PM,1-5-18 7:57 PM,1-15-18 9:38 PM,30-01-2018
US-2014-112872,RC-19960,Second Class,VEN05,delivered,5-18-18 7:34 PM,5-22-18 8:56 AM,5-24-18 9:48 AM,6-2-18 6:57 PM,30-05-2018
US-2014-112914,MT-18070,Standard Class,VEN02,delivered,11-18-17 3:07 PM,11-18-17 3:30 PM,11-20-17 6:09 PM,11-22-17 5:47 PM,01-12-2017
US-2014-112949,Co-12640,Standard Class,VEN02,delivered,3-28-18 6:02 PM,3-28-18 6:10 PM,4-5-18 7:19 PM,4-7-18 5:45 PM,11-04-2018
US-2014-112991,SH-19975,Standard Class,VEN01,delivered,2-23-18 9:21 AM,2-23-18 9:35 AM,2-23-18 10:28 PM,3-13-18 7:12 PM,22-03-2018
US-2014-113124,NC-18340,Standard Class,VEN04,delivered,4-18-18 3:24 PM,4-19-18 2:32 AM,4-19-18 7:21 PM,5-3-18 5:29 PM,22-05-2018
US-2014-114188,RF-19345,Second Class,VEN05,delivered,1-3-18 9:00 PM,1-5-18 2:39 AM,1-8-18 8:48 PM,1-10-18 6:39 PM,24-01-2018
US-2014-114377,BG-11035,Same Day,VEN04,delivered,11-24-17 11:11 AM,11-24-17 1:14 PM,11-30-17 4:47 PM,12-1-17 9:43 PM,08-12-2017
US-2014-115189,AR-10345,Second Class,VEN05,delivered,5-23-18 3:57 PM,5-24-18 9:39 AM,5-25-18 11:13 AM,6-5-18 7:54 PM,21-06-2018
US-2014-115196,DL-12925,Standard Class,VEN01,delivered,10-22-17 12:00 PM,10-23-17 12:14 PM,10-30-17 8:22 PM,11-3-17 6:22 PM,09-11-2017
US-2014-115413,PP-18955,Standard Class,VEN03,delivered,6-6-17 9:25 PM,6-7-17 2:45 AM,6-7-17 9:48 AM,6-22-17 5:52 PM,27-06-2017
US-2014-115987,LH-17020,Second Class,VEN04,delivered,2-21-18 7:42 AM,2-21-18 12:03 PM,2-22-18 8:38 PM,3-14-18 7:03 PM,20-03-2018
US-2014-117058,LE-16810,First Class,VEN04,delivered,7-20-17 4:59 PM,7-21-17 2:55 AM,7-28-17 5:28 PM,8-9-17 8:25 PM,29-08-2017
US-2014-117135,NP-18325,Second Class,VEN01,delivered,4-19-18 1:38 PM,4-19-18 1:53 PM,4-21-18 12:22 AM,5-4-18 9:51 PM,29-05-2018
US-2014-117163,EJ-13720,Standard Class,VEN05,delivered,2-6-18 2:29 PM,2-7-18 2:32 PM,2-8-18 11:22 PM,2-9-18 9:44 PM,22-02-2018
US-2014-117170,KT-16465,Standard Class,VEN02,delivered,9-15-17 8:58 PM,9-15-17 9:10 PM,9-20-17 6:51 PM,9-27-17 7:30 PM,03-10-2017
US-2014-117380,MP-18175,Standard Class,VEN01,delivered,3-29-18 10:53 PM,3-29-18 11:07 PM,4-2-18 3:52 PM,5-15-18 6:49 PM,26-04-2018
US-2014-117744,MD-17860,Standard Class,VEN02,delivered,8-15-17 10:23 AM,8-15-17 10:45 AM,8-16-17 3:52 PM,8-19-17 4:06 PM,28-08-2017
US-2014-117968,RS-19420,Second Class,VEN05,delivered,5-23-17 4:37 PM,5-23-17 4:50 PM,5-24-17 3:39 PM,6-2-17 1:29 PM,22-06-2017
US-2014-118486,SD-20485,First Class,VEN01,delivered,4-28-18 12:57 PM,4-28-18 1:10 PM,5-2-18 12:26 PM,5-8-18 11:58 AM,01-06-2018
US-2014-118997,RA-19885,Standard Class,VEN03,delivered,4-10-17 7:58 AM,4-11-17 4:02 AM,4-13-17 1:05 PM,4-20-17 12:41 PM,04-05-2017
US-2014-119081,TA-21385,Standard Class,VEN04,delivered,8-7-18 1:17 AM,8-8-18 3:24 AM,8-8-18 1:40 PM,8-13-18 6:24 PM,17-08-2018
US-2014-119137,AG-10900,Standard Class,VEN03,delivered,7-30-18 12:14 PM,8-1-18 3:32 AM,8-2-18 1:21 PM,8-6-18 4:42 PM,13-08-2018
US-2014-120175,MC-17635,Standard Class,VEN02,delivered,1-23-17 1:31 PM,1-23-17 1:45 PM,1-24-17 10:57 AM,1-30-17 3:12 PM,28-02-2017
US-2014-120236,MR-17545,First Class,VEN05,delivered,7-27-18 8:26 AM,7-28-18 2:45 AM,7-30-18 6:57 AM,8-6-18 2:52 PM,15-08-2018
US-2014-120313,NL-18310,Second Class,VEN04,delivered,3-28-18 10:53 PM,3-28-18 11:07 PM,4-2-18 8:32 PM,4-4-18 11:44 PM,10-04-2018
US-2014-120740,PS-18970,Same Day,VEN03,delivered,11-30-17 10:32 AM,12-1-17 11:31 AM,12-1-17 6:11 PM,12-19-17 1:23 AM,22-12-2017
US-2014-121566,CS-11860,Standard Class,VEN05,delivered,9-8-17 12:49 PM,9-8-17 1:04 PM,9-11-17 7:50 PM,9-12-17 4:25 PM,21-09-2017
US-2014-121734,SE-20110,Standard Class,VEN01,canceled,8-6-18 8:05 PM,8-6-18 8:25 PM,,,13-08-2018
US-2014-122021,AC-10660,First Class,VEN01,delivered,5-13-18 7:42 AM,5-13-18 7:55 AM,5-14-18 1:57 PM,5-18-18 12:03 PM,01-06-2018
