product_id,product_name,colors,category,sub_category,date_added,manufacturer,merchants,product_name,sizes,upc,weight,product_photos_qty
OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,Black,Office Supplies,Storage,01-11-2016,Baffin,"[{""dateSeen"":[""2016-11-01T09:39:14Z""],""name"":""21 Motorsports""}]",Avery Heavy-Duty EZD View Binder with Locking Rings,,59781771012,,4
OFF-ST-10000876,Eldon Simplefile Box Office,Black,Office Supplies,Storage,01-11-2016,ROCK & CANDY,"[{""dateSeen"":[""2016-11-01T09:42:38Z""],""name"":""Shoefabs""}]",Avery Heavy-Duty EZD View Binder with Locking Rings,"10,11,6,6.5,7,7.5,8,8.5,9,9.5",8.88E+11,,0
OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,Black,Office Supplies,Storage,09-05-2016,,"[{""dateSeen"":[""2016-05-05T00:00:00Z""],""name"":""Bette-noire - Ebay.com""}]",Avery Hidden Tab Dividers for Binding Systems,,,,0
OFF-ST-10000885,Fellowes Desktop Hanging File Manager,Pink,Office Supplies,Storage,11-05-2016,,"[{""dateSeen"":[""2016-05-11T18:09:32Z""],""name"":""Apparelsave""}]",Avery Hidden Tab Dividers for Binding Systems,,,,7
OFF-ST-10000918,Crate-A-Files,Blue,Office Supplies,Storage,14-08-2015,,,Avery Hidden Tab Dividers for Binding Systems,,,,2
OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",Blue,Office Supplies,Storage,28-10-2016,PleaserUSA,"[{""dateSeen"":[""2016-10-28T01:38:14Z""],""name"":""Costumes4less.com""}]",Avery Hidden Tab Dividers for Binding Systems,,8.85E+11,,0
OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Blue,Office Supplies,Storage,12-04-2016,,"[{""dateSeen"":[""2016-06-19T00:00:00Z""],""name"":""Handicraftganesha - Ebay.com""}]",Avery Hidden Tab Dividers for Binding Systems,,7.51E+11,,3
OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Blue,Office Supplies,Storage,05-10-2016,Cole Haan,"[{""dateSeen"":[""2016-10-05T22:26:55Z""],""name"":""Allsportswearusa""}]",Avery Hidden Tab Dividers for Binding Systems,,8.89E+11,,3
OFF-ST-10001031,Adjustable Personal File Tote,Pink,Office Supplies,Storage,17-01-2017,,"[{""dateSeen"":[""2017-01-17T19:05:02Z""],""name"":""Metro Uniforms/scrubs""}]",Avery Hidden Tab Dividers for Binding Systems,,94763190207,,0
OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Blue,Office Supplies,Storage,27-01-2017,,"[{""dateSeen"":[""2017-01-27T01:26:00Z""],""name"":""Shoenerds""}]","Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",,8.87E+11,,3
OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",White,Office Supplies,Storage,27-01-2017,TOMS,"[{""dateSeen"":[""2017-01-27T01:23:38Z""],""name"":""Shoezoo""}]","Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",,8.86E+11,,4
OFF-ST-10001172,"Tennsco Lockers, Sand",Blue,Office Supplies,Storage,04-03-2016,,"[{""dateSeen"":[""2016-03-29T00:00:00Z""],""name"":""Mmasharp - Ebay.com""}]","Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",,8.05E+11,,10
OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",Blue,Office Supplies,Storage,27-01-2017,Nina,"[{""dateSeen"":[""2017-01-27T01:20:07Z""],""name"":""Apparelsave""}]","Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack","10,5.5,8.5,9.5,9,8",93412457579,,3
OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Blue,Office Supplies,Storage,14-01-2016,,,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",,,,3
OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Blue,Office Supplies,Storage,08-04-2016,,"[{""dateSeen"":[""2016-04-06T00:00:00Z""],""name"":""Buy_send - Ebay.com""}]","Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",,8.83E+11,,0
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Blue,Office Supplies,Storage,05-10-2016,Liz Claiborne,"[{""dateSeen"":[""2016-10-05T22:25:44Z""],""name"":""Apparelsave""}]","Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",,8.89E+11,,0
OFF-ST-10001325,Sterilite Officeware Hinged File Box,Pink,Office Supplies,Storage,30-03-2016,,,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",,,,0
OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",Pink,Office Supplies,Storage,11-03-2016,,,Avery Hi-Liter Fluorescent Desk Style Markers,,,,3
OFF-ST-10001370,Sensible Storage WireTech Storage Systems,Black,Office Supplies,Storage,02-01-2016,,,Avery Hi-Liter Fluorescent Desk Style Markers,,,,0
OFF-ST-10001414,Decoflex Hanging Personal Folder File,Pink,Office Supplies,Storage,27-01-2017,Andrew Marc,"[{""dateSeen"":[""2017-01-27T01:30:40Z""],""name"":""Bhfo, Inc.""},{""dateSeen"":[""2017-01-27T01:30:40Z""],""name"":""Shoebuy.com""}]","Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",,7.37E+11,,4
OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,Black,Office Supplies,Storage,27-01-2017,,"[{""dateSeen"":[""2017-01-27T01:23:25Z""],""name"":""Shoenerds""}]","Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink","5.5,7",8.88E+11,,0
OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,Pink,Office Supplies,Storage,16-11-2016,Nine West,"[{""dateSeen"":[""2016-11-16T12:56:55Z""],""name"":""Apparelsave""}]",Avery Hi-Liter Pen Style Six-Color Fluorescent Set,"5.5,6",7.21E+11,,0
OFF-ST-10001476,Steel Personal Filing/Posting Tote,Blue,Office Supplies,Storage,31-03-2016,,"[{""dateSeen"":[""2016-05-04T00:00:00Z""],""name"":""Bhfo - Ebay.com""}]",Avery Hi-Liter Smear-Safe Highlighters,,6.36E+11,,3
OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",Black,Office Supplies,Storage,29-04-2016,,"[{""dateSeen"":[""2016-04-28T00:00:00Z""],""name"":""Mastershoe-myshu - Ebay.com""}]",Avery Hi-Liter Smear-Safe Highlighters,,,,0
OFF-ST-10001496,Standard Rollaway File with Lock,Blue,Office Supplies,Storage,02-01-2016,,,Avery Hi-Liter Smear-Safe Highlighters,,,,3
OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Blue,Office Supplies,Storage,21-01-2016,,,Avery Hi-Liter Smear-Safe Highlighters,,,,0
OFF-ST-10001511,Space Solutions Commercial Steel Shelving,Pink,Office Supplies,Storage,27-01-2017,Walking Cradles,"[{""dateSeen"":[""2017-01-27T01:32:42Z""],""name"":""Apparelsave""}]",Avery Hi-Liter Smear-Safe Highlighters,"5.5,10,6.5",6.57E+11,,3
OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Blue,Office Supplies,Storage,04-08-2016,,"[{""dateSeen"":[""2016-08-04T04:06:36Z""],""name"":""Artofdeals""}]",Avery Hi-Liter Smear-Safe Highlighters,,8.17E+11,,0
OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart ,Black,Office Supplies,Storage,17-05-2016,,,Avery Hole Reinforcements,,,,0
OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,Blue,Office Supplies,Storage,30-03-2016,,,Avery Hole Reinforcements,,,,0
OFF-ST-10001580,Super Decoflex Portable Personal File,Blue,Office Supplies,Storage,16-11-2015,Qianyuyu,"[{""dateSeen"":[""2016-04-28T00:00:00Z""],""name"":""Amazon.ca""}]",Avery Hole Reinforcements,,,499 g,2
OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",Blue,Office Supplies,Storage,01-11-2016,PleaserUSA,"[{""dateSeen"":[""2016-11-01T09:39:54Z""],""name"":""Costumes4less.com""}]",Avery Hole Reinforcements,,8.85E+11,,2
OFF-ST-10001627,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,Blue,Office Supplies,Storage,06-06-2016,Reebok,"[{""dateSeen"":[""2016-06-06T00:23:23Z""],""name"":""Apparelsave""}]",Avery Hole Reinforcements,11,8.88E+11,,0
OFF-ST-10001713,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Black,Office Supplies,Storage,12-01-2017,,"[{""dateSeen"":[""2017-01-12T06:16:30Z""],""name"":""Shoenerds""}]",Avery Hole Reinforcements,12,7.23E+11,,4
OFF-ST-10001780,Tennsco 16-Compartment Lockers with Coat Rack,Pink,Office Supplies,Storage,01-08-2016,,"[{""dateSeen"":[""2016-10-04T00:00:00Z""],""name"":""Bhfo - Ebay.com""}]",Avery Hole Reinforcements,,6.63E+11,,2
OFF-ST-10001809,Fellowes Officeware Wire Shelving,Pink,Office Supplies,Storage,30-03-2016,,,Avery Hole Reinforcements,,,,2
OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",Blue,Office Supplies,Storage,23-03-2016,,"[{""dateSeen"":[""2016-03-23T00:00:00Z""],""name"":""Hc_huachen - Ebay.com""}]",Avery Hole Reinforcements,,6.03E+11,,5
OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,Black,Office Supplies,Storage,18-03-2016,,"[{""dateSeen"":[""2016-04-07T00:00:00Z""],""name"":""Apparelsave - Ebay.com""}]",Avery Legal 4-Ring Binder,6,8.88E+11,,0
OFF-ST-10001963,Tennsco Regal Shelving Units,Black,Office Supplies,Storage,11-03-2016,,,Avery Legal 4-Ring Binder,,,,6
OFF-ST-10002011,Smead Adjustable Mobile File Trolley with Lockable Top,Black,Office Supplies,Storage,02-02-2016,,,Avery Legal 4-Ring Binder,40,,,3
OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",Black,Office Supplies,Storage,15-11-2016,Polo Ralph Lauren,"[{""dateSeen"":[""2016-11-15T13:18:44Z""],""name"":""Apparelsave""}]",Avery Legal 4-Ring Binder,8,8.89E+11,,0
OFF-ST-10002205,File Shuttle I and Handi-File,Black,Office Supplies,Storage,30-10-2015,,"[{""dateSeen"":[""2015-10-30T10:02:49Z""],""name"":""Alldaysporting""},{""dateSeen"":[""2015-10-30T10:02:49Z""],""name"":""Certified Watch Store""},{""dateSeen"":[""2015-10-30T10:02:49Z""],""name"":""JR'SKOOLGEAR""},{""dateSeen"":[""2015-10-30T10:02:49Z""],""name"":""On Time Watch Co""},{""dateSeen"":[""2015-10-30T10:02:49Z""],""name"":""Db Time""},{""dateSeen"":[""2015-10-30T10:02:49Z""],""name"":""Jr'skoolgear""},{""dateSeen"":[""2015-10-30T10:02:49Z""],""name"":""Dip 'n Dive""},{""dateSeen"":[""2015-10-30T10:02:49Z""],""name"":""Savvy Watch""}]",Avery Metallic Poly Binders,,,,6
OFF-ST-10002214,X-Rack File for Hanging Folders,Pink,Office Supplies,Storage,06-11-2016,,"[{""dateSeen"":[""2016-11-06T23:58:55Z""],""name"":""Shoenerds""}]",Avery Metallic Poly Binders,,8.89E+11,,1
OFF-ST-10002276,Safco Steel Mobile File Cart,Blue,Office Supplies,Storage,21-02-2016,,"[{""dateSeen"":[""2016-02-21T08:32:13Z""],""name"":""Areatrend""}]",Avery Metallic Poly Binders,,8.00E+11,3.44 lbs,0
OFF-ST-10002289,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",Blue,Office Supplies,Storage,27-01-2017,Western Chief,"[{""dateSeen"":[""2017-01-27T01:31:35Z""],""name"":""Apparelsave""}]",Avery Metallic Poly Binders,,6.07E+11,,0
OFF-ST-10002292,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Blue,Office Supplies,Storage,21-11-2016,,,Avery Metallic Poly Binders,,,,0
OFF-ST-10002301,Tennsco Commercial Shelving,Blue,Office Supplies,Storage,15-01-2016,,,Avery Metallic Poly Binders,"XS,S,L,M,XL",,,0
OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",Blue,Office Supplies,Storage,12-01-2017,Sanuk,"[{""dateSeen"":[""2017-01-12T06:16:48Z""],""name"":""Apparelsave""}]",Avery Non-Stick Binders,"10.5,8.5,9.5,9,8,12",7.37E+11,,8
OFF-ST-10002352,Iris Project Case,Black,Office Supplies,Storage,07-11-2016,,"[{""dateSeen"":[""2016-11-07T01:16:30Z""],""name"":""Walmart.com""}]",Avery Non-Stick Binders,"10.5,10,8.5,9.5,7.5,9,8,13,11,12",6.05E+11,,0
OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",Black,Office Supplies,Storage,21-03-2016,,,Avery Non-Stick Binders,,,,3
OFF-ST-10002406,Pizazz Global Quick File,Black,Office Supplies,Storage,16-01-2017,Weaver Leather,"[{""dateSeen"":[""2017-01-16T19:27:03Z""],""name"":""Tackxas Saddle & Leather Superstore""}]",Avery Non-Stick Binders,,399116115,,2
OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,Blue,Office Supplies,Storage,02-01-2016,,,Avery Non-Stick Binders,"3X,4XLT,3XLT,XXL,L,XLT,2XLT,XL",,,0
OFF-ST-10002485,Rogers Deluxe File Chest,Blue,Office Supplies,Storage,22-03-2016,,,Avery Non-Stick Binders,,,,2
OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,Blue,Office Supplies,Storage,01-11-2016,Wolverine World Wide,"[{""dateSeen"":[""2016-11-01T09:43:44Z""],""name"":""Shopping Blitz""}]",Avery Non-Stick Binders,,7.73E+11,,2
OFF-ST-10002554,Tennsco Industrial Shelving,Blue,Office Supplies,Storage,17-01-2017,Cole Haan,"[{""dateSeen"":[""2017-01-17T19:02:49Z""],""name"":""Shoefabs""}]",Avery Non-Stick Binders,7.5,7.19E+11,,0
OFF-ST-10002562,Staple magnet,Black,Office Supplies,Storage,24-03-2016,,,Avery Non-Stick Binders,"5.5,8.5,10,7,6,5,9.5,6.5,7.5,9,8,11,12",,,2
OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",Pink,Office Supplies,Storage,11-03-2016,,,Avery Non-Stick Binders,,,,0
OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,Pink,Office Supplies,Storage,22-01-2017,Muk Luks,"[{""dateSeen"":[""2017-01-22T06:22:11Z""],""name"":""Shoebuy.com""}]",Avery Non-Stick Binders,8,33977167551,,2
OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",Pink,Office Supplies,Storage,27-01-2017,J. Renee,"[{""dateSeen"":[""2017-01-27T01:31:15Z""],""name"":""Apparelsave""}]",Avery Non-Stick Binders,8,6.05E+11,,4
OFF-ST-10002743,SAFCO Boltless Steel Shelving,Blue,Office Supplies,Storage,15-03-2016,,,Avery Non-Stick Binders,,,,3
OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Black,Office Supplies,Storage,01-01-2016,,,Avery Non-Stick Binders,,,,0
OFF-ST-10002790,Safco Industrial Shelving,Blue,Office Supplies,Storage,12-01-2017,Servus,"[{""dateSeen"":[""2017-01-12T06:18:27Z""],""name"":""Unbeatablesale""}]",Avery Non-Stick Binders,,86189007344,,5
OFF-ST-10002957,Sterilite Show Offs Storage Containers,Black,Office Supplies,Storage,28-10-2016,H by Halston,"[{""dateSeen"":[""2016-10-28T01:41:10Z""],""name"":""Apparelsave""}]",Avery Non-Stick Binders,,,,2
OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",Black,Office Supplies,Storage,30-03-2016,,,Avery Non-Stick Binders,,,,2
OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Pink,Office Supplies,Storage,02-01-2016,,,Avery Non-Stick Binders,,,,0
OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,White,Office Supplies,Storage,12-01-2017,Laredo,"[{""dateSeen"":[""2017-01-12T06:19:48Z""],""name"":""Woodbury Outfitters""}]",Avery Non-Stick Binders,,6.79E+11,,0
OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,Pink,Office Supplies,Storage,04-03-2016,,"[{""dateSeen"":[""2016-02-27T00:00:00Z""],""name"":""Bargain_shack_usabargain_shack_usa - Ebay.com""}]",Avery Non-Stick Binders,11,8.87E+11,,13
OFF-ST-10003221,Staple magnet,Black,Office Supplies,Storage,21-03-2016,,,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,,,,2
OFF-ST-10003282,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Blue,Office Supplies,Storage,30-03-2016,,,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,,,,0
OFF-ST-10003306,Letter Size Cart,Blue,Office Supplies,Storage,03-04-2015,Ted Lapidus,"[{""dateSeen"":[""2015-04-03T09:15:38Z""],""name"":""Worldofwatches""}]",Avery Non-Stick Heavy Duty View Round Locking Ring Binders,,6.30E+11,1.0 lbs,0
OFF-ST-10003324,Belkin OmniView SE Rackmount Kit,Black,Office Supplies,Storage,08-04-2016,,"[{""dateSeen"":[""2016-05-17T00:00:00Z""],""name"":""Roethlisberger_07 - Ebay.com""},{""dateSeen"":[""2016-03-22T00:00:00Z""],""name"":""Badoron1badoron1 - Ebay.com""}]",Avery Personal Creations Heavyweight Cards,,5.34E+11,,0
OFF-ST-10003327,Akro-Mils 12-Gallon Tote,Blue,Office Supplies,Storage,02-01-2016,,"[{""address"":""1730 Minor Ave"",""availability"":""Yes"",""city"":""Seattle"",""country"":""US"",""dateSeen"":[""2015-08-13T00:00:00Z""],""name"":""Shoes.com"",""phone"":""2068127800"",""province"":""AU-WA""}]",Avery Personal Creations Heavyweight Cards,"10,8.5,7,6,9.5,6.5,7.5,9,8",,,0
OFF-ST-10003442,Eldon Portable Mobile Manager,Blue,Office Supplies,Storage,21-02-2016,,"[{""dateSeen"":[""2016-02-21T05:53:24Z""],""name"":""Apparel Save""}]",Avery Personal Creations Heavyweight Cards,,,1.0 lbs,0
OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",Blue,Office Supplies,Storage,02-01-2016,,,Avery Poly Binder Pockets,1X,,,0
OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Black,Office Supplies,Storage,28-10-2016,Dearfoams,"[{""dateSeen"":[""2016-10-28T01:38:31Z""],""name"":""Beltoutlet""}]",Avery Poly Binder Pockets,,39161937528,,3
OFF-ST-10003479,"Eldon Base for stackable storage shelf, platinum",Blue,Office Supplies,Storage,20-01-2016,,,Avery Poly Binder Pockets,,,,3
OFF-ST-10003572,Portfile Personal File Boxes,Black,Office Supplies,Storage,02-02-2016,,,Avery Poly Binder Pockets,,,,0
OFF-ST-10003638,Mobile Personal File Cube,Blue,Office Supplies,Storage,02-01-2016,,,Avery Poly Binder Pockets,,,,2
OFF-ST-10003641,Space Solutions Industrial Galvanized Steel Shelving.,Blue,Office Supplies,Storage,08-06-2016,,"[{""dateSeen"":[""2016-06-08T05:32:51Z""],""name"":""Apparelsave""}]",Avery Poly Binder Pockets,,8.85E+11,,0
OFF-ST-10003656,Safco Industrial Wire Shelving,Blue,Office Supplies,Storage,05-10-2016,Reef,"[{""dateSeen"":[""2016-10-05T22:23:30Z""],""name"":""Allsportswearusa""},{""dateSeen"":[""2016-11-01T09:45:26Z""],""name"":""Bhfo, Inc.""},{""dateSeen"":[""2017-01-17T18:57:28Z""],""name"":""Peltz Shoes""}]",Avery Poly Binder Pockets,"9,8",8.82E+11,,0
OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,Black,Office Supplies,Storage,08-06-2016,,"[{""dateSeen"":[""2016-06-08T05:29:25Z""],""name"":""Zoro""}]",Avery Poly Binder Pockets,,,,2
OFF-ST-10003716,Tennsco Double-Tier Lockers,Blue,Office Supplies,Storage,07-04-2016,,"[{""dateSeen"":[""2016-04-06T00:00:00Z""],""name"":""Nm2nv - Ebay.com""}]",Avery Premier Heavy-Duty Binder with Round Locking Rings,12,8.88E+11,,2
OFF-ST-10003722,Project Tote Personal File,Blue,Office Supplies,Storage,16-02-2016,,,Avery Premier Heavy-Duty Binder with Round Locking Rings,,,,0
OFF-ST-10003805,"24 Capacity Maxi Data Binder Racks, Pearl",Blue,Office Supplies,Storage,16-11-2015,Qianyuyu,"[{""dateSeen"":[""2016-04-28T00:00:00Z""],""name"":""Amazon.ca""}]",Avery Premier Heavy-Duty Binder with Round Locking Rings,,,499 g,0
OFF-ST-10003816,Fellowes High-Stak Drawer Files,Blue,Office Supplies,Storage,15-04-2016,,"[{""dateSeen"":[""2016-04-13T00:00:00Z""],""name"":""Bid-a-shoebid-a-shoe - Ebay.com""}]",Avery Premier Heavy-Duty Binder with Round Locking Rings,,8.89E+11,,3
OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",Pink,Office Supplies,Storage,07-11-2016,Ramon Tenza,"[{""dateSeen"":[""2016-11-07T19:21:07Z""],""name"":""Apparelsave""}]",Avery Premier Heavy-Duty Binder with Round Locking Rings,6,,,0
OFF-ST-10003996,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Blue,Office Supplies,Storage,27-01-2017,Crocs Footwear,"[{""dateSeen"":[""2017-01-27T01:25:54Z""],""name"":""Shoe Spot""}]",Avery Premier Heavy-Duty Binder with Round Locking Rings,,8.41E+11,,0
OFF-ST-10004123,Safco Industrial Wire Shelving System,Blue,Office Supplies,Storage,01-11-2016,Inov-8,"[{""dateSeen"":[""2016-11-01T09:45:37Z""],""name"":""Apparelsave""}]",Avery Premier Heavy-Duty Binder with Round Locking Rings,"10,10.5,11,11.5,9",,,4
OFF-ST-10004180,Safco Commercial Shelving,Pink,Office Supplies,Storage,02-11-2016,Toms,"[{""dateSeen"":[""2016-11-02T20:04:54Z""],""name"":""Areatrend""}]",Avery Printable Repositionable Plastic Tabs,,8.90E+11,,0
OFF-ST-10004186,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",Blue,Office Supplies,Storage,04-11-2016,Ryka,"[{""address"":""1730 Minor Ave"",""availability"":""Yes"",""city"":""Seattle"",""country"":""US"",""dateSeen"":[""2015-07-18T05:00:00Z""],""name"":""Shoes.com"",""phone"":""2068127800"",""province"":""AU-WA""},{""dateSeen"":[""2016-11-04T11:53:50Z""],""name"":""Apparelsave""}]",Avery Printable Repositionable Plastic Tabs,"6W,7.5W,9W,8.5M,9M,9.5M,10W,10.5M,8.5W,7.5M,7M,9.5W,10M,10.5W,5M,8W,5.5M,11W,8M,6.5M,6,6M,11M,6.5W,7W",,,4
OFF-ST-10004258,Portable Personal File Box,Pink,Office Supplies,Storage,10-03-2016,,,Avery Printable Repositionable Plastic Tabs,,,,0
OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",Blue,Office Supplies,Storage,27-08-2016,CXYY Sports,"[{""dateSeen"":[""2016-08-26T00:00:00Z""],""name"":""Amazon.ca""}]",Avery Printable Repositionable Plastic Tabs,"35,34,38,33,39,36,37",,499 g,0
OFF-ST-10004340,"Fellowes Mobile File Cart, Black",Blue,Office Supplies,Storage,27-01-2017,Reebok,"[{""dateSeen"":[""2017-01-27T01:24:15Z""],""name"":""Ultimate Shoe Zone""}]",Avery Printable Repositionable Plastic Tabs,10,8.90E+11,,4
OFF-ST-10004459,Tennsco Single-Tier Lockers,Blue,Office Supplies,Storage,12-01-2017,Jessica Simpson,"[{""dateSeen"":[""2017-01-12T19:09:42Z""],""name"":""Apparelsave""}]",Avery Printable Repositionable Plastic Tabs,"10,6,6.5,7,7.5,8,8.5,9,9.5",8.89E+11,,3
OFF-ST-10004507,Advantus Rolling Storage Box,Blue,Office Supplies,Storage,09-01-2017,Mizuno,"[{""dateSeen"":[""2017-01-09T20:23:59Z""],""name"":""Apparelsave""}]",Avery Recycled Flexi-View Covers for Binding Systems,"10,8",41969099322,,0
OFF-ST-10004634,"Personal Folder Holder, Ebony",Blue,Office Supplies,Storage,27-01-2017,Guess,"[{""dateSeen"":[""2017-01-27T01:31:47Z""],""name"":""Apparelsave""}]",Avery Recycled Flexi-View Covers for Binding Systems,9.5,8.89E+11,,2
OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",Blue,Office Supplies,Storage,02-01-2016,,,Avery Recycled Flexi-View Covers for Binding Systems,,,,3
OFF-ST-10004835,Plastic Stacking Crates & Casters,Black,Office Supplies,Storage,11-08-2016,,"[{""dateSeen"":[""2016-08-10T00:00:00Z""],""name"":""Publicsafetywholesalers - Ebay.com""}]",Avery Recycled Flexi-View Covers for Binding Systems,,415787916,,0
OFF-ST-10004950,Acco Perma 3000 Stacking Storage Drawers,Pink,Office Supplies,Storage,08-06-2016,BEKINA,"[{""dateSeen"":[""2016-06-08T05:29:31Z""],""name"":""Zoro""}]",Avery Recycled Flexi-View Covers for Binding Systems,6,,,0
OFF-ST-10004963,Eldon Gobal File Keepers,Blue,Office Supplies,Storage,27-01-2017,GameDay Boots,"[{""dateSeen"":[""2017-01-27T01:34:32Z""],""name"":""Viomart""}]",Avery Recycled Flexi-View Covers for Binding Systems,"10.5,9.5,9,11.5,8,13,11,12",8.49E+11,,4
OFF-SU-10000151,High Speed Automatic Electric Letter Opener,Blue,Office Supplies,Supplies,02-01-2016,,,Avery Recycled Flexi-View Covers for Binding Systems,,,,3
OFF-SU-10000157,Compact Automatic Electric Letter Opener,Blue,Office Supplies,Supplies,11-03-2016,,,Avery Reinforcements for Hole-Punch Pages,,,,4
OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,White,Office Supplies,Supplies,22-01-2017,Twisted X,"[{""dateSeen"":[""2017-01-22T06:20:54Z""],""name"":""Shoemars""}]",Avery Reinforcements for Hole-Punch Pages,"10 M,10.5 M,11 M,11.5 M,8.5 M,9 M",8.85E+11,,2
OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,Blue,Office Supplies,Supplies,12-04-2016,,"[{""dateSeen"":[""2016-04-10T00:00:00Z""],""name"":""Stuhrling Original - Newegg.com""}]",Avery Reinforcements for Hole-Punch Pages,,,,0
OFF-SU-10000646,Premier Automatic Letter Opener,Pink,Office Supplies,Supplies,12-03-2016,,"[{""dateSeen"":[""2016-03-27T00:00:00Z""],""name"":""Retailfashionoutlet - Ebay.com""}]",Avery Reinforcements for Hole-Punch Pages,,8.84E+11,,0
OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Blue,Office Supplies,Supplies,01-01-2016,,,Avery Reinforcements for Hole-Punch Pages,,,,0
OFF-SU-10000952,Fiskars Home & Office Scissors,Pink,Office Supplies,Supplies,28-10-2016,PleaserUSA,"[{""dateSeen"":[""2016-10-28T01:38:04Z""],""name"":""Costumes4less.com""}]",Avery Reinforcements for Hole-Punch Pages,,8.85E+11,,4
OFF-SU-10001165,Acme Elite Stainless Steel Scissors,White,Office Supplies,Supplies,27-01-2017,Dan Post,"[{""dateSeen"":[""2017-01-27T01:20:21Z""],""name"":""Stand Up Ranchers""}]",Avery Reinforcements for Hole-Punch Pages,,6.79E+11,,2
