slno,order_id,payment_sequential,payment_type,payment_installments,payment_value
3808,CA-2014-169649,1,credit_card,1,272.82
3809,CA-2015-144890,1,credit_card,10,102.14
3810,CA-2017-135587,1,credit_card,3,108.91
3811,CA-2014-103429,1,credit_card,10,178.55
3812,CA-2017-152261,1,credit_card,2,149.56
3813,CA-2015-142993,1,credit_card,10,295.72
3814,CA-2015-143364,1,credit_card,10,117.54
3815,CA-2014-100972,1,credit_card,2,110.3
3816,CA-2016-136994,2,,1,100
3817,US-2017-166233,1,credit_card,3,139.72
3818,CA-2017-122112,1,credit_card,8,182.11
3819,CA-2016-101672,1,credit_card,3,130.01
3820,CA-2017-168403,1,credit_card,4,156.56
3821,CA-2015-148705,1,credit_card,2,146.15
3822,CA-2016-160241,1,credit_card,1,194.91
3823,CA-2016-155747,1,credit_card,10,103.69
3824,CA-2017-118017,1,credit_card,3,122.92
3825,CA-2016-113117,1,credit_card,8,178.27
3826,CA-2016-148684,1,credit_card,6,171.75
3827,CA-2017-125367,1,credit_card,6,650.63
3828,CA-2017-124744,1,credit_card,2,122.47
3829,CA-2017-128363,1,credit_card,1,581.25
3830,CA-2015-126669,1,credit_card,1,125.21
3831,US-2015-118766,1,credit_card,1,237.98
3832,CA-2016-112585,1,credit_card,3,285.79
3833,CA-2016-149762,1,credit_card,2,207.15
3834,CA-2016-167605,1,credit_card,10,164.45
3835,US-2017-105697,1,credit_card,2,105.66
3836,CA-2017-165323,1,credit_card,2,174.89
3837,CA-2015-110891,1,credit_card,2,173.27
3838,CA-2017-100783,1,credit_card,8,184.03
3839,CA-2015-152513,1,,1,420.25
3840,CA-2017-139822,1,credit_card,3,320.15
3841,CA-2017-107713,1,credit_card,10,164.34
3842,CA-2017-134096,1,credit_card,4,103.37
3843,CA-2016-125843,1,credit_card,10,148.15
3844,CA-2017-120404,1,credit_card,1,127.01
3845,CA-2017-167549,1,credit_card,6,165
3846,CA-2016-120082,1,credit_card,1,218.09
3847,US-2016-168095,1,credit_card,8,101.37
3848,CA-2017-166093,1,credit_card,3,116.94
3849,CA-2016-146325,1,credit_card,5,358.04
3850,CA-2017-134194,1,credit_card,3,170.55
3851,CA-2014-131009,1,credit_card,3,161.54
3852,CA-2015-145814,1,credit_card,10,284.65
3853,CA-2014-138359,1,credit_card,4,205.87
3854,CA-2017-131807,1,credit_card,3,315.75
3855,CA-2017-104864,1,credit_card,2,156.32
3856,CA-2015-138219,1,credit_card,6,103.46
3857,CA-2016-157707,1,credit_card,8,831.37
3858,US-2015-126753,1,credit_card,8,664.63
3859,CA-2014-166051,1,credit_card,10,153.58
3860,CA-2015-113040,1,credit_card,1,163.57
3861,CA-2014-103800,1,credit_card,1,168.36
3862,CA-2014-113383,1,credit_card,1,205.4
3863,CA-2017-152499,1,credit_card,5,259.56
3864,CA-2016-151498,1,credit_card,3,235.06
3865,CA-2016-137939,1,credit_card,2,131.84
3866,US-2016-117793,1,,1,221.76
3867,CA-2016-133872,1,credit_card,3,113.59
3868,US-2015-165743,1,credit_card,4,130
3869,US-2017-105998,1,credit_card,8,697.14
3870,US-2014-148194,1,,1,119.8
3871,US-2015-151407,1,credit_card,6,322.58
3872,CA-2015-110870,1,credit_card,8,328.42
3873,CA-2014-143210,1,credit_card,2,514.6
3874,CA-2016-139808,1,credit_card,5,165.94
3875,CA-2015-110863,1,credit_card,5,491.41
3876,CA-2014-127859,1,credit_card,2,132.08
3877,US-2015-136427,1,credit_card,6,128.72
3878,CA-2017-120168,1,credit_card,2,109.5
3879,US-2014-131870,1,credit_card,8,313.11
3880,CA-2017-114804,1,credit_card,2,262.56
3881,CA-2017-167227,1,credit_card,3,110.14
3882,CA-2014-129189,1,credit_card,3,285.76
3883,CA-2015-132465,1,credit_card,2,165.78
3884,CA-2016-166373,1,credit_card,4,167.81
3885,CA-2016-158806,1,credit_card,8,352.21
3886,CA-2015-119690,1,credit_card,8,1692.59
3887,CA-2015-153738,1,credit_card,4,235.3
3888,CA-2017-169012,1,credit_card,3,512.87
3889,CA-2017-109393,1,credit_card,1,161.04
3890,CA-2017-121489,1,credit_card,4,217.26
3891,US-2017-133081,1,credit_card,8,121.9
3892,CA-2017-165008,1,credit_card,5,101.12
3893,CA-2016-145611,1,,1,177.88
3894,CA-2016-113600,1,credit_card,4,116.26
3895,CA-2017-130834,1,credit_card,2,328.14
3896,CA-2016-168543,1,credit_card,5,166.71
3897,CA-2014-144974,1,credit_card,4,322.58
3898,CA-2014-109904,1,credit_card,1,112.72
3899,CA-2017-152205,1,credit_card,10,128.46
3900,CA-2015-121188,1,credit_card,3,105.37
3901,CA-2015-156013,1,credit_card,1,136.8
3902,CA-2016-132997,1,credit_card,1,113.07
3903,US-2015-160563,1,credit_card,1,256.22
3904,CA-2017-151750,2,,1,151.98
3905,CA-2015-106187,1,credit_card,6,236.86
3906,US-2016-164945,1,credit_card,3,158.82
3907,CA-2015-150714,1,credit_card,1,171.32
3908,CA-2016-105753,1,credit_card,1,131.16
3909,CA-2017-120894,1,credit_card,1,590.08
3910,CA-2016-106621,1,credit_card,5,149
3911,CA-2015-107020,1,credit_card,3,112.82
3912,US-2015-117492,1,credit_card,8,562.24
3913,CA-2014-101392,1,credit_card,1,106.38
3914,CA-2015-127502,1,credit_card,4,151.92
3915,CA-2017-143658,1,credit_card,7,181.55
3916,CA-2017-133046,1,credit_card,4,214.71
3917,CA-2017-122798,1,credit_card,7,368.38
3918,CA-2016-169663,1,credit_card,6,226.95
3919,CA-2015-149846,1,credit_card,5,104.87
3920,CA-2017-159149,1,credit_card,6,463.34
3921,US-2017-167570,1,credit_card,7,232.05
3922,CA-2017-160122,1,credit_card,2,281.73
3923,CA-2016-130393,1,credit_card,2,142.1
3924,CA-2017-144820,1,credit_card,6,165.28
3925,CA-2017-101014,1,credit_card,10,253.87
3926,CA-2017-105543,1,credit_card,1,113.62
3927,US-2017-113201,1,credit_card,6,284.36
3928,US-2017-106551,1,credit_card,2,258.23
3929,CA-2016-116722,1,credit_card,4,237.94
3930,CA-2014-138128,1,credit_card,10,193.59
3931,US-2017-150070,1,credit_card,10,107.78
3932,CA-2015-137064,1,credit_card,5,221.07
3933,CA-2017-157350,1,credit_card,3,119.99
3934,CA-2014-127866,1,credit_card,2,161.86
3935,CA-2015-131352,1,credit_card,10,266.92
3936,CA-2015-121776,1,credit_card,4,228.79
3937,CA-2016-118073,1,credit_card,3,188.94
3938,CA-2014-103219,1,credit_card,2,118.98
3939,CA-2016-102561,1,credit_card,2,146.34
3940,CA-2016-100993,1,credit_card,10,1052.14
3941,US-2014-112949,1,credit_card,5,120.87
3942,US-2017-146822,1,credit_card,5,115.41
3943,US-2016-131058,1,credit_card,1,102.74
3944,CA-2014-167997,1,credit_card,8,610.89
3945,CA-2017-140151,1,credit_card,3,177.25
3946,US-2017-143770,2,credit_card,8,556.1
3947,CA-2016-131296,1,credit_card,10,363.51
3948,CA-2016-103464,1,,1,276.21
3949,CA-2017-136238,1,credit_card,2,198.96
3950,CA-2016-120803,1,credit_card,1,113.71
3951,CA-2016-134138,1,credit_card,8,143.36
3952,CA-2015-120915,1,credit_card,1,298.58
3953,CA-2015-168207,1,credit_card,5,218.3
3954,CA-2016-144148,1,credit_card,1,163.13
3955,CA-2017-107174,1,credit_card,7,126.88
3956,CA-2016-146150,1,credit_card,1,156.33
3957,CA-2014-114125,1,credit_card,8,114.84
3958,CA-2016-114944,1,credit_card,1,171.53
3959,CA-2016-135965,1,credit_card,6,1246.42
3960,CA-2017-149699,1,credit_card,2,134.1
3961,CA-2016-166429,1,credit_card,10,333.9
3962,CA-2015-112767,1,credit_card,10,543.99
3963,CA-2015-119879,1,credit_card,8,637.65
3964,CA-2017-155642,1,credit_card,5,223.91
3965,US-2017-101721,1,credit_card,2,159.14
3966,CA-2015-136728,1,credit_card,10,149.14
3967,CA-2016-127194,1,credit_card,8,679.04
3968,CA-2015-140375,1,credit_card,2,253.18
3969,US-2017-155866,1,credit_card,2,165.45
3970,CA-2015-141327,1,credit_card,1,234.46
3971,CA-2015-136700,1,credit_card,2,135.06
3972,CA-2017-102736,1,credit_card,4,131.26
3973,CA-2017-125269,1,credit_card,10,594.69
3974,CA-2015-114811,1,credit_card,1,177.49
3975,CA-2015-122266,1,credit_card,2,237.97
3976,CA-2015-141565,1,credit_card,4,311.59
3977,CA-2017-128769,1,credit_card,1,127.92
3978,CA-2016-116337,1,credit_card,8,109.38
3979,CA-2015-120845,1,credit_card,2,188.32
3980,CA-2014-120775,3,,1,158.79
3981,CA-2014-152905,1,credit_card,3,148.23
3982,CA-2016-104633,1,credit_card,1,580.07
3983,CA-2017-104136,1,credit_card,6,334.54
3984,CA-2016-123050,1,credit_card,1,132.82
3985,CA-2016-162355,1,credit_card,8,357.58
3986,CA-2014-158225,1,credit_card,1,167.1
3987,CA-2017-102204,1,credit_card,4,299.18
3988,CA-2017-103065,1,credit_card,1,178.42
3989,CA-2014-109855,1,,1,135.59
3990,CA-2014-109897,1,credit_card,10,722.76
3991,US-2014-143581,1,credit_card,6,805.95
3992,CA-2015-129217,1,credit_card,2,172.19
3993,CA-2016-133816,1,credit_card,3,191.58
3994,CA-2015-140221,1,credit_card,2,125.43
3995,CA-2017-152310,1,credit_card,5,261.72
3996,CA-2016-118101,1,credit_card,10,1069.22
3997,CA-2016-100307,1,credit_card,1,609.66
3998,CA-2015-138457,1,credit_card,5,109.42
3999,CA-2014-131800,1,credit_card,8,199.14
4000,CA-2014-118304,1,credit_card,5,132.81
4001,CA-2017-121790,1,credit_card,1,145.57
4002,CA-2016-169670,1,credit_card,2,139.09
4003,CA-2016-139549,1,credit_card,2,179.07
4004,CA-2015-104059,1,credit_card,4,100.71
4005,CA-2017-164112,1,credit_card,6,157.3
4006,CA-2015-143882,1,credit_card,3,154.38
4007,US-2016-139262,1,credit_card,1,282.14
4008,CA-2017-146192,1,credit_card,3,375.26
4009,CA-2017-134810,1,credit_card,2,123.27
4010,CA-2015-154284,1,credit_card,1,136.46
4011,CA-2014-156244,1,credit_card,2,102.64
4012,CA-2015-106362,1,credit_card,4,195.55
4013,US-2017-168802,1,credit_card,10,674.82
4014,US-2017-146906,1,credit_card,2,149
4015,CA-2016-166380,1,credit_card,2,416.48
4016,US-2015-158911,1,credit_card,1,135.04
4017,US-2014-103338,1,credit_card,3,230.52
4018,CA-2015-109169,1,credit_card,1,132.24
4019,US-2017-167318,1,credit_card,1,328.51
4020,US-2014-120313,1,credit_card,10,1118.05
4021,CA-2017-135419,1,credit_card,10,133.25
4022,CA-2016-128671,1,credit_card,10,349.16
4023,CA-2016-149335,1,credit_card,10,413.3
4024,CA-2014-168312,1,credit_card,6,133.77
4025,US-2017-105935,1,credit_card,4,146.83
4026,CA-2014-161508,1,credit_card,6,388.38
4027,CA-2017-130904,1,credit_card,1,117.96
4028,CA-2017-133620,1,credit_card,2,128.21
4029,CA-2015-142937,1,credit_card,8,101.25
4030,US-2016-149790,1,credit_card,1,179.98
4031,CA-2016-130778,1,credit_card,6,173.88
4032,CA-2017-144456,2,,1,100
4033,CA-2017-103478,1,credit_card,10,351.22
4034,CA-2017-118577,1,credit_card,3,194.34
4035,CA-2017-113572,1,credit_card,1,178.03
4036,CA-2016-153269,1,credit_card,8,125.53
4037,CA-2017-161655,1,credit_card,7,1638.72
4038,CA-2016-101469,1,credit_card,1,106.21
4039,CA-2014-153087,1,credit_card,3,214.77
4040,CA-2017-135076,1,credit_card,3,217
4041,CA-2014-161634,1,credit_card,10,281.71
4042,CA-2017-141481,1,credit_card,5,201.96
4043,CA-2016-132549,1,credit_card,2,164.71
4044,US-2014-155544,1,credit_card,8,112.25
4045,US-2015-115238,1,,1,267.76
4046,CA-2017-132199,1,credit_card,5,173.73
4047,CA-2016-163174,1,credit_card,8,137.55
4048,CA-2014-110555,1,credit_card,8,172.52
4049,CA-2017-147207,1,credit_card,1,109.22
4050,CA-2017-137631,1,credit_card,10,204.96
4051,CA-2017-157273,1,credit_card,4,229.65
4052,CA-2014-109918,1,credit_card,14,202.38
4053,CA-2016-118745,1,credit_card,6,104.12
4054,CA-2016-163972,1,credit_card,6,124.4
4055,CA-2014-165393,1,credit_card,2,332.14
4056,CA-2016-113726,1,credit_card,4,134.02
4057,CA-2016-152940,1,credit_card,3,102.88
4058,CA-2015-158701,1,credit_card,10,219.63
4059,CA-2017-156272,1,credit_card,2,187.82
4060,CA-2015-162964,1,credit_card,2,195.58
4061,CA-2014-103527,1,credit_card,4,241.62
4062,CA-2016-134544,1,credit_card,8,189.08
4063,CA-2016-163048,1,credit_card,4,828.04
4064,CA-2016-145135,1,credit_card,10,207.57
4065,CA-2017-137582,1,credit_card,4,334.48
4066,CA-2015-149601,1,credit_card,2,210.11
4067,CA-2014-139423,1,credit_card,10,3122.72
4068,CA-2016-102596,1,credit_card,4,1426.58
4069,CA-2017-153227,1,credit_card,5,118.17
4070,CA-2017-110625,1,credit_card,2,173.88
4071,CA-2016-142594,1,credit_card,3,161.7
4072,CA-2014-152254,1,credit_card,10,319.45
4073,US-2014-120236,1,credit_card,1,127.01
4074,CA-2017-120061,1,credit_card,10,242.48
4075,CA-2015-133837,1,credit_card,3,183.39
4076,CA-2015-110814,1,credit_card,8,160.64
4077,CA-2016-154067,1,credit_card,1,138.26
4078,CA-2017-140480,1,credit_card,2,123.37
4079,CA-2015-134082,1,credit_card,2,138.62
4080,CA-2016-130820,1,credit_card,5,102.84
4081,CA-2016-159765,1,credit_card,1,114.9
4082,CA-2017-132290,1,credit_card,9,187.43
4083,CA-2016-147109,1,credit_card,3,158.29
4084,CA-2017-107265,1,credit_card,5,163.89
4085,CA-2017-118199,1,credit_card,2,111.21
4086,CA-2017-150091,1,credit_card,1,437.75
4087,CA-2016-137652,1,credit_card,1,173.85
4088,CA-2015-128356,1,credit_card,7,390.77
4089,CA-2017-167017,1,credit_card,3,129.19
4090,US-2017-132220,1,credit_card,3,519.91
4091,CA-2016-118129,1,credit_card,4,920.05
4092,US-2014-113124,1,credit_card,2,192.14
4093,CA-2017-155621,1,credit_card,3,335.47
4094,US-2014-127635,1,credit_card,4,140.63
4095,CA-2015-151470,1,credit_card,2,118.88
4096,CA-2015-112823,1,credit_card,6,227.76
4097,CA-2014-108861,1,credit_card,6,318.55
4098,CA-2017-114370,1,credit_card,10,924.48
4099,CA-2016-158302,1,credit_card,2,368.52
4100,CA-2017-145779,2,,1,113.18
4101,US-2016-155173,1,credit_card,6,132.08
4102,CA-2017-125451,1,credit_card,8,1872.26
4103,CA-2014-131387,1,credit_card,3,119.18
4104,CA-2016-125087,1,credit_card,3,178.27
4105,CA-2016-154081,1,credit_card,10,600.43
4106,US-2017-118556,1,credit_card,7,245.35
4107,CA-2014-126200,1,credit_card,10,264.76
4108,CA-2014-146500,1,credit_card,8,264.31
4109,CA-2015-169537,1,credit_card,10,221.79
4110,CA-2014-100881,1,credit_card,1,102.17
4111,CA-2015-144043,1,credit_card,2,162.83
4112,CA-2015-116512,1,credit_card,9,442.75
4113,CA-2015-101000,1,credit_card,1,201.55
4114,CA-2016-168557,1,credit_card,1,292.5
4115,US-2016-164196,2,,1,159.12
4116,US-2017-132031,1,credit_card,4,478.9
4117,CA-2015-169733,1,credit_card,10,104.94
4118,CA-2017-169404,1,credit_card,2,164.84
4119,CA-2017-134880,1,credit_card,8,130.18
4120,CA-2015-145758,1,credit_card,3,154.2
4121,CA-2017-158736,1,credit_card,3,143.24
4122,US-2016-119270,1,credit_card,4,218.95
4123,CA-2014-109890,1,,1,196.41
4124,CA-2016-138583,1,credit_card,5,151.49
4125,US-2017-118535,1,credit_card,6,160.2
4126,CA-2016-126284,1,credit_card,1,171.22
4127,CA-2017-142391,1,credit_card,7,141.63
4128,CA-2017-124716,1,credit_card,3,201.82
4129,CA-2016-158841,1,credit_card,9,143.5
4130,CA-2017-106824,1,credit_card,3,196.5
4131,CA-2015-109190,1,credit_card,1,217.64
4132,CA-2016-143154,1,credit_card,2,105.39
4133,CA-2014-169061,1,credit_card,4,164.79
4134,CA-2015-102316,1,credit_card,3,115.34
4135,CA-2014-164903,1,credit_card,10,112.71
4136,CA-2016-109400,1,credit_card,3,225.46
4137,CA-2016-130400,1,credit_card,9,196.92
4138,CA-2015-135853,1,credit_card,1,104.79
4139,CA-2016-103359,1,credit_card,2,191.58
4140,CA-2016-144645,1,credit_card,7,300.28
4141,CA-2017-141614,1,credit_card,8,182.1
4142,CA-2015-122168,1,credit_card,1,237.54
4143,CA-2016-132899,1,credit_card,4,233.88
4144,CA-2017-149720,1,credit_card,10,455.01
4145,CA-2017-118003,1,credit_card,2,147.34
4146,CA-2016-141887,1,credit_card,5,274.24
4147,US-2016-160206,1,credit_card,5,826.42
4148,CA-2017-133074,1,credit_card,1,186.84
4149,CA-2017-161172,1,credit_card,2,184.15
4150,CA-2017-137624,1,credit_card,3,342.65
4151,CA-2016-156748,1,credit_card,2,146.66
4152,CA-2015-169677,1,credit_card,8,148.22
4153,US-2014-163146,1,credit_card,4,209.53
4154,CA-2015-157343,1,credit_card,1,122.99
4155,CA-2017-147354,1,debit_card,1,201.16
4156,CA-2015-157287,1,credit_card,6,253.08
4157,CA-2014-137575,1,credit_card,8,107.78
4158,CA-2016-119074,1,credit_card,2,146.4
4159,CA-2015-149566,1,credit_card,8,607.87
4160,CA-2015-126186,1,credit_card,10,321.08
4161,CA-2015-121132,1,credit_card,4,156.63
4162,CA-2014-140473,1,credit_card,8,549.7
4163,US-2017-102904,1,credit_card,5,765.8
4164,CA-2016-102092,1,credit_card,8,1341.45
4165,CA-2015-117884,1,credit_card,1,220.54
4166,CA-2016-132829,1,credit_card,3,346.09
4167,CA-2016-123540,1,credit_card,1,162.68
4168,US-2017-108315,1,credit_card,8,361.07
4169,CA-2016-134110,1,credit_card,8,308.7
4170,US-2016-136581,1,credit_card,8,307.47
4171,CA-2016-162390,1,credit_card,11,110.3
4172,CA-2016-162222,1,credit_card,3,179.12
4173,CA-2014-121629,1,credit_card,8,939.9
4174,CA-2015-164623,1,credit_card,6,319.44
4175,CA-2014-159849,1,credit_card,1,147.29
4176,CA-2017-101273,1,credit_card,3,177.44
4177,CA-2017-106747,1,credit_card,10,150.56
4178,CA-2017-146164,1,credit_card,1,224.74
4179,CA-2016-111605,1,credit_card,1,218.63
4180,CA-2014-130673,1,credit_card,10,2033.48
4181,CA-2014-104808,1,credit_card,1,224.12
4182,US-2017-132927,1,credit_card,4,103.79
4183,CA-2017-162015,1,credit_card,9,138.17
4184,CA-2015-138492,1,credit_card,5,139
4185,CA-2017-145338,1,credit_card,4,116.85
4186,CA-2017-126676,1,credit_card,4,156.89
4187,CA-2017-101700,1,credit_card,5,249.67
4188,CA-2017-159667,1,credit_card,4,242.23
4189,CA-2014-111934,1,credit_card,2,131.05
4190,US-2016-117387,1,credit_card,5,209.1
4191,CA-2014-141110,1,credit_card,6,354.06
4192,US-2014-133949,1,credit_card,1,233.84
4193,US-2016-116365,1,credit_card,3,150.14
4194,CA-2017-162936,1,credit_card,2,167.8
4195,CA-2014-151946,1,credit_card,2,191.33
4196,CA-2017-123624,2,,1,100
4197,CA-2016-146437,1,credit_card,8,183.52
4198,CA-2016-138233,1,credit_card,5,138.87
4199,CA-2016-165918,1,credit_card,2,146.46
4200,CA-2017-117513,1,credit_card,4,309.12
4201,CA-2017-132437,2,,1,147.96
4202,US-2017-119319,1,credit_card,3,142.5
4203,CA-2017-104318,1,credit_card,1,304.36
4204,US-2016-114230,1,credit_card,2,114.14
4205,CA-2015-136147,1,credit_card,1,110.55
4206,CA-2015-156118,1,credit_card,2,120.16
4207,CA-2015-164084,1,credit_card,8,700.3
4208,CA-2016-107783,1,credit_card,4,198.57
4209,CA-2017-159793,1,credit_card,2,134.89
4210,CA-2014-160094,1,debit_card,1,249.57
4211,CA-2017-151281,1,credit_card,5,285.1
4212,CA-2017-118346,1,credit_card,2,261.07
4213,CA-2014-129819,2,voucher,1,100
4214,US-2017-148551,1,credit_card,5,102.96
4215,CA-2017-147767,1,voucher,1,138.98
4216,CA-2015-108259,1,credit_card,4,250.57
4217,CA-2016-113341,1,credit_card,3,561.66
4218,US-2015-131842,1,credit_card,10,1078.92
4219,CA-2016-164574,1,credit_card,1,139.75
4220,CA-2014-142769,1,credit_card,2,416.54
4221,CA-2016-168361,1,credit_card,7,152.72
4222,CA-2016-153185,1,credit_card,10,255.84
4223,CA-2017-124765,1,credit_card,1,287.16
4224,CA-2015-131856,1,credit_card,2,125.85
4225,CA-2017-126634,1,credit_card,1,107.2
4226,CA-2016-118500,1,credit_card,10,548.28
4227,CA-2016-149916,1,credit_card,6,549.7
4228,CA-2015-158918,1,credit_card,4,112.32
4229,US-2014-159611,1,credit_card,6,127.84
4230,CA-2017-163265,1,credit_card,10,114.29
4231,CA-2017-141705,1,credit_card,4,306.12
4232,CA-2016-112739,1,credit_card,5,264.24
4233,CA-2016-143805,1,credit_card,1,116.79
4234,CA-2014-133634,1,credit_card,4,128.25
4235,CA-2017-101665,1,credit_card,8,921.26
4236,CA-2016-155446,1,credit_card,4,128
4237,CA-2017-137323,1,credit_card,8,340.13
4238,CA-2016-144015,1,credit_card,3,181.56
4239,CA-2014-101427,1,credit_card,2,103.85
4240,CA-2016-136770,1,credit_card,3,214.05
4241,CA-2016-118311,1,credit_card,10,170.95
4242,US-2014-112795,1,credit_card,4,244.72
4243,CA-2017-127096,1,credit_card,6,280.86
4244,CA-2017-119284,1,credit_card,2,117.05
4245,CA-2015-133494,1,credit_card,1,107.35
4246,CA-2016-111318,1,credit_card,2,102.64
4247,US-2014-132745,1,credit_card,2,211.91
4248,CA-2014-146815,1,credit_card,3,666.27
4249,CA-2014-119144,1,credit_card,2,206.44
4250,CA-2014-105648,1,credit_card,1,135.49
4251,US-2015-145422,1,credit_card,5,226.86
4252,CA-2017-136623,1,credit_card,1,370.23
4253,CA-2017-121678,1,credit_card,10,839.97
4254,CA-2016-120824,1,credit_card,10,153.39
4255,US-2016-135209,1,credit_card,5,357.28
4256,CA-2017-148145,1,credit_card,3,194.5
4257,CA-2015-103870,1,credit_card,3,364.99
4258,CA-2015-111017,1,credit_card,4,216.09
4259,CA-2017-116988,1,credit_card,2,109.41
4260,US-2014-169390,1,voucher,1,163.25
4261,CA-2016-168774,2,voucher,1,100
4262,CA-2017-161592,1,credit_card,4,190.33
4263,US-2017-131961,1,credit_card,1,138.6
4264,CA-2016-102498,1,credit_card,2,113.78
4265,CA-2015-113222,1,credit_card,5,144.01
4266,US-2015-144771,1,credit_card,8,113.43
4267,CA-2015-162376,1,credit_card,4,256.06
4268,CA-2017-128076,1,credit_card,6,181.39
4269,US-2015-163825,1,credit_card,2,113.56
4270,CA-2016-105662,1,credit_card,4,238.69
4271,CA-2017-152198,1,credit_card,3,215.31
4272,CA-2016-114307,1,credit_card,1,119.84
4273,CA-2016-159891,1,credit_card,6,115.35
4274,CA-2016-112578,1,credit_card,8,199.97
4275,CA-2015-107083,1,credit_card,2,106.38
4276,CA-2015-151722,1,credit_card,10,782.26
4277,CA-2016-151148,1,credit_card,1,252.38
4278,CA-2017-115882,1,credit_card,3,176.12
4279,CA-2015-132276,1,credit_card,3,176.88
4280,CA-2016-163636,1,credit_card,6,101.74
4281,CA-2016-102813,1,credit_card,6,167.56
4282,CA-2017-135377,1,credit_card,2,192.96
4283,CA-2015-165813,1,credit_card,4,209.46
4284,CA-2015-133585,1,credit_card,10,919.46
4285,CA-2016-116911,1,credit_card,1,162.29
4286,US-2017-129224,1,credit_card,7,157.3
4287,CA-2017-145765,1,credit_card,3,206.11
4288,CA-2017-126914,1,credit_card,2,317.97
4289,CA-2015-169572,1,credit_card,10,107.78
4290,CA-2017-162075,1,credit_card,10,606.68
4291,CA-2014-162992,1,credit_card,1,142.63
4292,CA-2016-106397,1,credit_card,10,234.78
4293,US-2016-150140,1,credit_card,5,614.49
4294,CA-2014-116666,1,credit_card,8,102.98
4295,CA-2017-148992,1,credit_card,5,116.13
4296,CA-2016-140935,1,credit_card,6,155.63
4297,CA-2014-157644,1,credit_card,10,733.5
4298,US-2017-100398,1,credit_card,10,124.53
4299,CA-2016-113082,1,credit_card,5,107.55
4300,US-2017-110646,1,credit_card,6,102.96
4301,CA-2017-120614,1,credit_card,3,207.57
4302,US-2016-140172,1,credit_card,3,366.85
4303,CA-2015-127754,1,credit_card,2,208.61
4304,CA-2015-144274,1,credit_card,4,225.62
4305,CA-2015-142930,2,credit_card,8,834.1
4306,CA-2017-100622,1,credit_card,3,161.3
4307,CA-2017-117156,1,credit_card,10,188.4
4308,CA-2015-115399,1,credit_card,10,167.41
4309,US-2014-157847,1,credit_card,6,315.84
4310,CA-2015-115168,1,credit_card,4,180.21
4311,CA-2014-109680,1,credit_card,1,126.04
4312,CA-2016-167983,1,credit_card,4,217.64
4313,CA-2015-145324,1,credit_card,6,178.9
4314,CA-2015-153423,1,credit_card,2,137.32
4315,US-2017-132675,1,debit_card,1,114.49
4316,CA-2014-153808,1,credit_card,4,175.28
4317,US-2016-112396,1,credit_card,2,100.34
4318,CA-2014-141173,1,credit_card,2,157.28
4319,CA-2017-156664,1,credit_card,2,143.32
4320,CA-2015-140718,1,credit_card,4,233.21
4321,CA-2014-119977,1,credit_card,4,205.1
4322,US-2015-115343,1,credit_card,3,104.79
4323,CA-2017-163671,1,credit_card,10,1478.45
4324,CA-2017-135909,1,credit_card,6,273.96
4325,US-2017-114356,1,credit_card,4,123.69
4326,CA-2015-125934,1,credit_card,2,102.84
4327,CA-2015-158148,1,credit_card,2,102.85
4328,CA-2014-120411,1,credit_card,8,656.81
4329,CA-2016-158260,1,credit_card,2,259.81
4330,CA-2017-101805,1,credit_card,10,198.91
4331,US-2014-105137,1,credit_card,1,180.3
4332,CA-2017-142489,1,credit_card,6,193.38
4333,US-2016-141264,1,credit_card,8,240.6
4334,CA-2017-126928,1,credit_card,1,126.78
4335,US-2015-107944,1,credit_card,3,204.84
4336,CA-2016-135594,1,credit_card,1,109.96
4337,US-2017-115252,1,credit_card,4,156.91
4338,CA-2014-107398,1,credit_card,10,109.23
4339,CA-2014-169642,2,voucher,1,114.9
4340,CA-2017-103968,1,credit_card,10,228.01
4341,CA-2016-147256,1,credit_card,10,260.5
4342,CA-2016-162159,1,credit_card,4,203.89
4343,CA-2015-111038,1,credit_card,5,226.36
4344,CA-2014-124723,1,credit_card,4,263.81
4345,CA-2016-167241,1,credit_card,10,738.65
4346,CA-2015-163237,1,credit_card,2,116.94
4347,CA-2016-150483,1,credit_card,3,236.29
4348,US-2016-126431,1,credit_card,2,220.02
4349,CA-2016-139934,1,credit_card,9,169.01
4350,CA-2015-109603,1,credit_card,5,193.84
4351,CA-2017-160661,1,credit_card,2,174.13
4352,CA-2017-102610,1,credit_card,6,159.39
4353,US-2016-144057,1,credit_card,2,263.66
4354,CA-2014-160276,1,credit_card,8,188.24
4355,CA-2014-132983,1,credit_card,3,147.15
4356,CA-2016-145709,2,voucher,1,100
4357,CA-2017-133928,1,credit_card,4,105.85
4358,CA-2016-168032,1,credit_card,2,144.32
4359,CA-2015-143616,1,credit_card,5,246.99
4360,US-2015-168704,1,credit_card,5,158.75
4361,CA-2017-143252,1,credit_card,10,132.24
4362,CA-2016-102134,1,credit_card,3,149.58
4363,CA-2017-130036,1,credit_card,2,150.7
4364,CA-2015-134117,1,credit_card,1,123.79
4365,CA-2014-130918,1,credit_card,2,153.73
4366,CA-2016-159023,1,credit_card,8,504.11
4367,CA-2017-111717,1,credit_card,3,399.62
4368,CA-2014-154592,1,credit_card,3,210.86
4369,CA-2014-128622,1,credit_card,8,1245.09
4370,CA-2017-148355,1,credit_card,7,155.32
4371,CA-2014-132913,1,credit_card,2,289.21
4372,CA-2017-150910,1,credit_card,5,107.09
