id,order_id,product_id,product_name,sales_amt,qty,discount,profit_amt
8818,CA-2015-144274,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,47.976,3,0.2,8.3958
9073,CA-2016-142524,OFF-PA-10001534,Xerox 230,20.736,4,0.2,7.2576
4666,CA-2016-116232,OFF-AR-10003045,Prang Colored Pencils,26.46,9,0,11.907
5749,CA-2016-113733,OFF-PA-10001363,Xerox 1933,49.12,4,0,23.0864
2209,CA-2015-129854,OFF-FA-10002280,Advantus Plastic Paper Clips,15,3,0,7.2
1521,CA-2017-109946,OFF-ST-10003479,"Eldon Base for stackable storage shelf, platinum",194.7,5,0,9.735
8667,CA-2016-163951,FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,591.32,4,0,112.3508
1173,CA-2014-158064,OFF-AR-10001022,SANFORD Liquid Accent Tank-Style Highlighters,2.84,1,0,0.8804
3742,CA-2016-137848,OFF-ST-10004186,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",221.96,2,0,4.4392
7629,US-2015-159499,TEC-AC-10000865,WD My Passport Ultra 500GB Portable External Hard Drive,236,4,0,40.12
4163,CA-2015-163587,TEC-AC-10000023,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,2,0,15.0984
7354,CA-2016-151974,TEC-PH-10001750,Samsung Rugby III,52.792,1,0.2,4.6193
9982,CA-2017-163566,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,563.94,3,0,112.788
3456,CA-2016-166485,OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2625.12,8,0,735.0336
2789,US-2014-117744,OFF-AR-10004999,Newell 315,17.94,3,0,4.485
9154,US-2015-106873,OFF-ST-10003816,Fellowes High-Stak Drawer Files,422.856,3,0.2,15.8571
7128,US-2016-117541,FUR-CH-10003968,Novimex Turbo Task Chair,127.764,2,0.1,2.8392
3613,CA-2015-110093,TEC-PH-10000730,Samsung Galaxy S4 Active,3499.93,7,0,909.9818
7981,CA-2014-103800,OFF-LA-10004409,Avery 492,14.4,5,0,6.624
7215,CA-2015-103072,OFF-PA-10000675,Xerox 1919,122.97,3,0,60.2553
1378,CA-2014-126361,OFF-AR-10001573,American Pencil,9.32,4,0,2.7028
8939,CA-2015-134117,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,3,0,59.0112
2289,CA-2017-143343,FUR-FU-10001196,DAX Cubicle Frames - 8x10,17.31,3,0,5.193
9836,CA-2016-126627,OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,128.744,7,0.2,12.8744
4467,CA-2017-168641,FUR-FU-10000260,"6"" Cubicle Wall Clock, Black",58.248,9,0.2,11.6496
5358,CA-2014-150490,FUR-CH-10001146,"Global Task Chair, Black",71.246,2,0.3,-19.3382
6699,CA-2017-145429,OFF-AR-10000896,Newell 329,7.872,3,0.2,0.5904
1539,CA-2017-121888,FUR-CH-10000309,Global Comet Stacking Arm Chair,887.271,3,0.3,-63.3765
4341,US-2014-129609,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,146.86,7,0,70.4928
8048,CA-2017-130834,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,36.56,4,0,18.28
5461,US-2014-107405,TEC-PH-10002103,Jabra SPEAK 410,225.576,3,0.2,22.5576
4488,CA-2015-162621,OFF-AR-10001473,Newell 313,5.248,2,0.2,0.4592
9443,CA-2017-165904,OFF-AR-10000411,Boston 16701 Slimline Battery Pencil Sharpener,38.256,3,0.2,4.782
8387,CA-2015-149601,OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,40.24,5,0.2,13.078
1875,CA-2014-147914,OFF-PA-10003039,Xerox 1960,148.704,6,0.2,46.47
1959,CA-2017-110905,TEC-AC-10004633,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",55.92,10,0.2,16.776
3438,CA-2017-152583,OFF-PA-10000289,Xerox 213,12.96,2,0,6.2208
7848,CA-2016-128706,FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,25.176,3,0.6,-33.3582
7888,CA-2017-118017,FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,5.584,2,0.6,-1.6752
5467,CA-2014-107706,OFF-ST-10001496,Standard Rollaway File with Lock,1297.368,9,0.2,97.3026
1810,CA-2016-165484,OFF-ST-10000585,Economy Rollaway Files,264.32,2,0.2,19.824
6048,CA-2015-105571,OFF-PA-10001166,Xerox 2,25.92,4,0,12.4416
6563,CA-2014-166086,OFF-AR-10003651,Newell 350,22.96,7,0,6.6584
3917,US-2017-142573,OFF-PA-10001800,Xerox 220,19.44,3,0,9.3312
9209,CA-2017-141747,OFF-PA-10000791,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",9.54,2,0,4.293
200,US-2017-124303,OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",5.81,1,0,1.8011
1500,CA-2017-130386,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",5.76,2,0,1.728
3793,CA-2015-111325,FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",14.91,3,0,4.6221
8317,CA-2014-161508,OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",6.642,9,0.7,-4.428
8159,CA-2017-136238,OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,0,8.7138
3349,CA-2017-154732,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,679.96,5,0.2,220.987
8069,US-2015-160563,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,189.576,1,0.2,9.4788
2384,US-2017-117534,TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,71.96,5,0.2,7.196
6903,CA-2017-111220,TEC-PH-10001580,Logitech Mobile Speakerphone P710e - speaker phone,539.92,5,0.2,47.243
7161,CA-2015-145835,FUR-CH-10002335,Hon GuestStacker Chair,725.344,4,0.2,54.4008
7431,US-2014-164763,OFF-AR-10004707,Staples in misc. colors,7.44,3,0,2.604
326,CA-2017-153339,OFF-AP-10000576,Belkin 7 Outlet SurgeMaster II,39.48,1,0,11.0544
1601,CA-2017-158876,OFF-AP-10001394,Harmony Air Purifier,850.5,5,0.1,245.7
7969,CA-2016-157707,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,75.33,9,0,19.5858
9460,CA-2014-138240,OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,325.632,6,0.2,28.4928
3816,CA-2016-152471,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,23.344,2,0.2,-1.459
4211,CA-2017-109715,OFF-LA-10003121,Avery 506,16.52,5,0.2,5.369
5803,CA-2015-163440,OFF-EN-10002230,Airmail Envelopes,335.72,5,0.2,113.3055
8502,CA-2015-102316,TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,251.944,7,0.2,88.1804
8883,US-2017-115252,FUR-CH-10002304,"Global Stack Chair without Arms, Black",127.302,7,0.3,-9.093
2062,CA-2014-106439,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,1207.84,8,0,314.0384
6458,CA-2014-110065,OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,12.53,1,0,5.8891
5324,CA-2017-134439,OFF-AR-10003696,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,1,0,10.0282
6318,CA-2014-100762,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",300.98,1,0,87.2842
5660,CA-2016-145261,FUR-CH-10001270,Harbour Creations Steel Folding Chair,258.75,3,0,77.625
1459,CA-2016-123722,OFF-AR-10001615,Newell 34,59.52,3,0,15.4752
9844,CA-2014-163867,OFF-EN-10003286,Staple envelope,57.96,7,0,27.2412
868,CA-2016-134362,FUR-BO-10003660,"Bush Cubix Collection Bookcases, Fully Assembled",441.96,2,0,101.6508
9278,CA-2017-122539,OFF-PA-10002764,Easy-staple paper,68.04,6,0,33.3396
2976,CA-2015-137512,OFF-BI-10002824,Recycled Easel Ring Binders,17.904,4,0.7,-14.92
4104,CA-2017-137456,OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",11.976,4,0.7,-9.1816
893,CA-2017-133256,TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",67.96,5,0.2,0.8495
7664,CA-2017-139493,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,892.224,3,0.2,89.2224
8870,CA-2017-101805,TEC-MA-10002073,"3D Systems Cube Printer, 2nd Generation, White",1299.99,2,0.5,-571.9956
209,CA-2017-135860,OFF-BI-10003529,Avery Round Ring Poly Binders,4.544,2,0.2,1.6472
506,CA-2017-134978,FUR-CH-10000309,Global Comet Stacking Arm Chair,1352.032,4,0.2,84.502
7195,CA-2016-110492,FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",1548.99,9,0.4,-464.697
7517,US-2017-167920,OFF-EN-10003286,Staple envelope,19.872,3,0.2,6.7068
179,US-2015-101511,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,119.448,3,0.2,-13.4379
3118,CA-2016-150350,OFF-ST-10002790,Safco Industrial Shelving,118.16,2,0.2,-25.109
2312,US-2017-120418,OFF-AR-10003217,Newell 316,19.56,4,0,5.4768
2167,CA-2016-154018,FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4,0,29.1456
4536,CA-2017-138464,OFF-PA-10003848,Xerox 1997,25.92,4,0,12.4416
5673,CA-2017-127922,OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2,0,31.0184
9572,CA-2015-113131,FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,0,76.9816
5167,CA-2014-121006,OFF-BI-10001071,GBC ProClick Punch Binding System,76.776,4,0.7,-53.7432
5284,CA-2014-133424,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",53.9,5,0,25.872
5683,CA-2014-164315,FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",76.728,3,0.6,-53.7096
5383,CA-2016-149195,OFF-BI-10003708,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",10.43,7,0.8,-18.2525
7958,CA-2017-131807,OFF-AR-10002067,Newell 334,99.2,5,0,25.792
2919,CA-2016-160129,OFF-AR-10003158,Fluorescent Highlighters by Dixon,15.92,5,0.2,2.786
3678,CA-2015-132626,FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,129.92,4,0,10.3936
5359,CA-2014-150490,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,30.4,1,0,13.984
34,US-2015-150630,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,5399.91,9,0,2591.9568
6767,CA-2017-100615,OFF-ST-10000136,Letter Size File,119.1,3,0,34.539
2560,CA-2015-147788,OFF-PA-10000743,Xerox 1977,40.08,6,0,19.2384
8838,US-2017-132675,OFF-PA-10001019,Xerox 1884,59.94,3,0,28.1718
1195,US-2015-130519,TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,259.98,2,0,88.3932
3350,US-2016-157308,FUR-BO-10002916,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",170.98,1,0,32.4862
612,CA-2016-161816,FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",38.97,3,0,4.6764
3106,CA-2016-103037,OFF-PA-10003823,Xerox 197,154.9,5,0,69.705
2689,CA-2015-153220,FUR-TA-10004619,Hon Non-Folding Utility Tables,446.068,4,0.3,0
7393,CA-2017-147844,OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3,0,41.2938
4159,CA-2014-126907,TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",23.472,3,0.2,4.9878
8626,CA-2015-156118,OFF-PA-10003228,Xerox 1917,195.64,4,0,91.9508
1034,CA-2016-109820,OFF-PA-10002586,Xerox 1970,14.94,3,0,7.0218
2612,CA-2014-127446,TEC-AC-10002049,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8,4,0,742.632
1342,CA-2017-113481,FUR-BO-10000362,Sauder Inglewood Library Bookcases,341.96,2,0,78.6508
6603,CA-2014-154095,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",605.88,6,0,151.47
897,CA-2016-140634,OFF-AP-10003779,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,186.732,1,0.1,41.496
8322,US-2016-149790,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3812.97,3,0,1906.485
7163,CA-2014-138709,OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",26.424,9,0.2,9.5787
1028,CA-2016-126529,TEC-PH-10002584,Samsung Galaxy S4,625.99,1,0,187.797
5369,CA-2017-158071,FUR-TA-10001095,Chromcraft Round Conference Tables,1568.61,9,0,329.4081
4730,CA-2016-124681,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,17.3,1,0,8.304
7924,CA-2017-134096,TEC-AC-10004518,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,160,8,0,62.4
7369,CA-2017-161851,OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,179.94,3,0,50.3832
8609,CA-2014-151946,FUR-TA-10004575,Hon 5100 Series Wood Tables,872.94,3,0,157.1292
3162,CA-2014-153969,OFF-PA-10003177,Xerox 1999,12.96,2,0,6.2208
9331,US-2015-153283,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,88.8,6,0,44.4
4422,CA-2014-117016,TEC-PH-10001051,HTC One,319.968,4,0.2,35.9964
4232,CA-2017-100223,FUR-CH-10004754,"Global Stack Chair with Arms, Black",167.888,7,0.2,14.6902
8720,CA-2016-120824,OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",163.96,5,0.2,59.4355
9523,CA-2014-169446,OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,5.232,4,0.8,-8.1096
3898,CA-2017-134285,TEC-CO-10002313,Canon PC1080F Personal Copier,1199.98,2,0,467.9922
7049,CA-2016-119515,OFF-ST-10002790,Safco Industrial Shelving,73.85,1,0,2.2155
951,US-2017-110576,OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,25.71,3,0,6.6846
3597,CA-2014-102869,OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",17.28,6,0,8.1216
6479,CA-2017-140872,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,526.582,2,0.3,-52.6582
1026,CA-2016-126529,OFF-PA-10000605,Xerox 1950,11.56,2,0,5.6644
1636,CA-2014-168984,TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97,3,0,58.7916
3509,CA-2014-166863,FUR-TA-10004147,Hon 4060 Series Tables,447.84,4,0,98.5248
8787,CA-2017-145765,TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3,0,163.1898
2045,CA-2014-129168,OFF-AR-10002578,Newell 335,8.64,3,0,2.5056
8199,CA-2017-102736,OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,11.68,2,0,4.2048
936,CA-2016-140081,TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776,3,0.2,0.5097
5570,CA-2017-157966,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",13.698,3,0.7,-9.5886
316,CA-2014-167850,TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,87.8,5,0.2,32.925
1194,US-2015-130519,FUR-FU-10001876,"Computer Room Manger, 14""",77.952,3,0.2,15.5904
6496,CA-2017-111262,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2,0.2,-29.4368
959,CA-2017-102414,OFF-PA-10000300,Xerox 1936,47.952,3,0.2,16.1838
13,CA-2017-114412,OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26,6,0,72.5754
5103,CA-2014-158442,TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776,3,0.2,0.5097
4475,CA-2017-121300,OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,5,0.2,9.25
4153,CA-2017-100160,OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,1.938,2,0.7,-1.3566
7760,CA-2016-158925,TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,159.96,4,0,51.1872
2199,CA-2015-135363,OFF-AR-10001615,Newell 34,59.52,3,0,15.4752
5373,CA-2015-118738,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2,0,8.2156
9092,CA-2015-162950,OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,13.168,2,0.2,4.6088
4133,CA-2015-111703,OFF-AP-10000027,Hoover Commercial SteamVac,40.74,3,0,12.222
8379,CA-2015-162964,FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,179.886,1,0.3,-2.5698
4987,CA-2016-149279,OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,286.256,1,0.2,17.891
926,CA-2014-132962,OFF-ST-10004963,Eldon Gobal File Keepers,24.224,2,0.2,-4.8448
5114,CA-2016-147970,OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",331.536,3,0.2,-82.884
9304,US-2015-163433,OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,17.52,3,0,6.3072
5931,US-2017-169551,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,17.856,4,0.2,4.2408
2106,US-2014-167633,TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976,3,0.2,-75.5958
4330,CA-2017-149853,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",291.136,4,0.2,-25.4744
7020,CA-2014-124737,OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,114.848,4,0.2,35.89
5380,CA-2016-136021,OFF-PA-10000743,Xerox 1977,10.688,2,0.2,3.7408
5777,CA-2016-105277,OFF-AR-10004441,BIC Brite Liner Highlighters,12.42,3,0,5.2164
5783,CA-2015-155586,OFF-PA-10001870,Xerox 202,19.44,3,0,9.3312
3648,CA-2014-146528,OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,70.368,4,0.2,26.388
6959,CA-2015-167255,OFF-AR-10001315,Newell 310,12.672,9,0.2,1.4256
7338,CA-2017-165155,TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,5,0,43.176
8834,US-2017-132675,OFF-PA-10001609,Tops Wirebound Message Log Books,6.58,2,0,3.0268
3694,US-2015-131359,TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,94.99,1,0,28.497
1287,CA-2015-124268,TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,35.12,2,0.2,13.17
9206,CA-2016-146423,OFF-PA-10001639,Xerox 203,25.92,4,0,12.4416
2692,US-2016-144211,OFF-BI-10002003,Ibico Presentation Index for Binding Systems,7.96,2,0,3.7412
2834,CA-2017-134649,TEC-PH-10004539,Wireless Extenders zBoost YX545 SOHO Signal Booster,566.97,3,0,153.0819
640,CA-2016-115917,OFF-AR-10003829,Newell 35,9.84,3,0,2.8536
3722,CA-2016-151155,TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,25.488,2,0.2,4.779
790,CA-2015-115938,OFF-FA-10003472,Bagged Rubber Bands,7.56,6,0,0.3024
1934,CA-2017-161200,FUR-FU-10003464,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,3,0,19.4688
2695,CA-2014-143182,OFF-ST-10003716,Tennsco Double-Tier Lockers,450.04,2,0,58.5052
5418,CA-2014-132542,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,34.6,2,0,16.608
3227,CA-2014-108189,TEC-PH-10002496,Cisco SPA301,467.97,3,0,140.391
1229,CA-2017-100013,OFF-BI-10004826,JM Magazine Binder,33.02,2,0,15.8496
4534,CA-2014-140403,FUR-FU-10001546,Dana Swing-Arm Lamps,17.088,2,0.2,1.068
829,CA-2017-126956,OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",3.008,2,0.2,0.3384
1121,CA-2015-142755,OFF-PA-10002558,Xerox 1938,268.24,7,0.2,93.884
6323,CA-2014-141299,TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,431.16,5,0.2,107.79
9218,US-2017-118157,TEC-PH-10003988,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4,0,12.208
54,CA-2016-105816,FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",154.95,3,0,30.99
4481,CA-2016-109365,OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.552,3,0.2,5.4432
421,CA-2017-110478,OFF-PA-10003641,Xerox 1909,42.208,2,0.2,13.7176
3284,CA-2014-159478,OFF-PA-10003729,Xerox 1998,10.368,2,0.2,3.6288
6034,CA-2015-130253,OFF-AR-10003251,Prang Drawing Pencil Set,2.224,1,0.2,0.556
629,CA-2017-133431,OFF-EN-10003286,Staple envelope,74.52,9,0,35.0244
3426,CA-2015-153381,OFF-AR-10004078,Newell 312,17.52,3,0,5.256
3499,CA-2016-107328,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1779.9,5,0,373.779
9003,CA-2014-103807,OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,219.9,5,0,59.373
312,CA-2016-142902,OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152,3,0.2,0.7152
7734,CA-2016-165673,OFF-PA-10003651,Xerox 1968,26.72,5,0.2,9.352
8567,CA-2016-134110,TEC-PH-10002885,Apple iPhone 5,1039.728,2,0.2,90.9762
8076,CA-2017-151750,OFF-AP-10002892,Belkin F5C206VTEL 6 Outlet Surge,45.96,2,0,13.788
9420,CA-2017-152926,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,456.588,2,0.7,-304.392
707,CA-2014-138527,TEC-MA-10000418,Cubify CubeX 3D Printer Double Head Print,4499.985,5,0.7,-6599.978
9230,CA-2017-133718,TEC-AC-10000926,NETGEAR RangeMax WNR1000 Wireless Router,59.976,3,0.2,11.9952
9114,CA-2014-132010,OFF-EN-10001509,Poly String Tie Envelopes,6.12,3,0,2.8764
6311,CA-2016-163328,OFF-AP-10001366,Staple holder,10.98,1,0,2.9646
3702,CA-2016-126543,OFF-FA-10003485,Staples,7.86,3,0,3.6156
7519,US-2017-167920,OFF-ST-10004507,Advantus Rolling Storage Box,51.45,3,0,13.8915
310,CA-2016-142902,OFF-BI-10002353,GBC VeloBind Cover Sets,37.056,3,0.2,13.896
7984,CA-2017-152499,OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,203.92,4,0,55.0584
1282,CA-2017-122154,TEC-PH-10004924,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",29.56,4,0,7.9812
7247,US-2014-127978,OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568,3,0.8,-14.5656
3436,US-2015-100531,OFF-ST-10003442,Eldon Portable Mobile Manager,45.248,2,0.2,3.9592
702,CA-2017-114552,FUR-TA-10002533,BPI Conference Tables,876.3,10,0.4,-292.1
8222,CA-2014-120775,OFF-SU-10003505,Premier Electric Letter Opener,185.376,2,0.2,-34.758
2564,CA-2015-110632,OFF-LA-10002762,Avery 485,25.06,2,0,11.7782
3568,CA-2016-137176,OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",2.89,1,0.8,-4.7685
4676,CA-2017-139416,OFF-FA-10000936,Acco Hot Clips Clips to Go,7.896,3,0.2,2.4675
1922,CA-2015-125178,FUR-FU-10004973,Flat Face Poster Frame,22.608,3,0.6,-10.1736
7571,CA-2014-133830,OFF-PA-10000791,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",30.528,8,0.2,9.54
1998,CA-2014-131905,OFF-BI-10001132,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",4.842,3,0.7,-3.3894
6314,CA-2017-120019,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,1.8,5,0.8,-2.88
2853,CA-2016-136371,TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,39.984,2,0.2,-1.4994
2220,CA-2017-130841,OFF-PA-10002036,Xerox 1930,32.4,5,0,15.876
3998,CA-2015-105627,OFF-PA-10002377,Xerox 1916,97.88,2,0,48.94
3435,CA-2017-131212,TEC-PH-10000526,Vtech CS6719,307.168,4,0.2,30.7168
4180,US-2017-119039,OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",26.9,5,0,13.181
3451,CA-2014-168592,OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",47.01,3,0,22.0947
7990,US-2016-117793,TEC-PH-10002624,Samsung Galaxy S4 Mini,469.99,1,0,136.2971
4844,US-2016-139388,FUR-CH-10003396,Global Deluxe Steno Chair,207.846,3,0.1,2.3094
4916,CA-2015-161830,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",324.744,3,0.2,-77.1267
502,US-2016-105578,FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,2,0,14.5728
4322,US-2015-147662,OFF-LA-10003714,Avery 510,12,4,0.2,4.2
6748,CA-2017-100230,OFF-ST-10003716,Tennsco Double-Tier Lockers,720.064,4,0.2,-63.0056
6589,CA-2017-104731,OFF-ST-10002289,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",25.424,1,0.2,-4.767
3729,CA-2016-165169,OFF-AR-10001315,Newell 310,2.816,2,0.2,0.3168
6118,US-2016-113677,OFF-BI-10000042,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",3.204,2,0.7,-2.5632
9670,CA-2017-145275,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",30.828,7,0.7,-24.6624
2909,CA-2017-121615,OFF-AR-10001955,Newell 319,47.616,3,0.2,5.952
5561,US-2015-114741,TEC-PH-10004080,Avaya 5410 Digital phone,108.784,2,0.2,10.8784
9256,CA-2014-168368,OFF-PA-10000791,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4.77,1,0,2.1465
2602,CA-2016-165848,OFF-AR-10001770,Economy #2 Pencils,7.98,3,0,2.0748
3654,CA-2017-109960,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,550.431,3,0.3,-47.1798
4931,US-2014-138828,FUR-FU-10003274,Regeneration Desk Collection,10.56,6,0,4.6464
7469,CA-2014-138100,FUR-BO-10004834,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.666,2,0.15,140.9568
2631,CA-2015-168186,TEC-PH-10000307,Shocksock Galaxy S4 Armband,17.52,2,0.2,-3.504
